po_id,sku_code,qty,unit_cost
PO-000002091,NQ-TOP-005-XL-BLK,172,18720
PO-000002092,NQ-PNT-002-3XL-BEG,487,23520
PO-000002093,NQ-PNT-004-M-GRY,159,23520
PO-000002094,NQ-PNT-001-M-KHK,1588,23520
PO-000002095,NQ-TOP-003-L-WHT,621,18720
PO-000002096,NQ-TOP-004-4XL-WHT,191,18720
PO-000002097,NQ-OUT-002-S-GRY,716,42720
PO-000002098,NQ-TOP-004-S-BLK,172,18720
PO-000002099,NQ-TOP-004-S-GRY,175,18720
PO-000002100,NQ-TOP-005-L-WHT,187,18720
PO-000002101,NQ-TOP-004-4XL-BLK,184,18720
PO-000002102,NQ-TOP-005-S-NVY,172,18720
PO-000002103,NQ-PNT-002-XL-BEG,529,23520
PO-000002104,NQ-TOP-001-2XL-NVY,1713,18720
PO-000002105,NQ-PNT-004-4XL-BLK,182,23520
PO-000002106,NQ-TOP-005-4XL-GRY,185,18720
PO-000002107,NQ-PNT-001-XL-GRY,1588,23520
PO-000002108,NQ-TOP-004-L-GRY,187,18720
PO-000002109,NQ-TOP-001-2XL-WHT,1713,18720
PO-000002110,NQ-TOP-001-2XL-SKB,1713,18720
PO-000002111,NQ-PNT-002-L-GRY,529,23520
PO-000002112,NQ-TOP-001-2XL-BLK,1713,18720
PO-000002113,NQ-TOP-001-2XL-ORC,1713,18720
PO-000002114,NQ-PNT-001-XL-BLK,1588,23520
PO-000002115,NQ-TOP-002-2XL-GRY,571,18720
PO-000002116,NQ-TOP-005-XL-NVY,175,18720
PO-000002117,NQ-TOP-005-M-WHT,187,18720
PO-000002118,NQ-TOP-005-S-WHT,172,18720
PO-000002119,NQ-PNT-001-2XL-BLK,1460,23520
PO-000002120,NQ-TOP-002-S-BLK,571,18720
PO-000002121,NQ-TOP-004-L-WHT,187,18720
PO-000002122,NQ-TOP-001-S-WHT,1713,18720
PO-000002123,NQ-PNT-001-XL-KHK,1588,23520
PO-000002124,NQ-TOP-004-L-BLK,187,18720
PO-000002125,NQ-TOP-002-2XL-NVY,571,18720
PO-000002126,NQ-PNT-003-3XL-BLK,487,23520
PO-000002127,NQ-TOP-001-2XL-GRY,1713,18720
PO-000002128,NQ-PNT-004-2XL-BLK,146,23520
PO-000002129,NQ-PNT-002-S-BLK,529,23520
PO-000002130,NQ-PNT-004-3XL-BEG,146,23520
PO-000002131,NQ-PNT-001-XL-NVY,1588,23520
PO-000002132,NQ-PNT-004-L-GRY,159,23520
PO-000002133,NQ-TOP-002-S-WHT,571,18720
PO-000002134,NQ-TOP-001-S-SKB,1713,18720
PO-000002135,NQ-CLR-COOL-005-M-IVR,474,16800
PO-000002136,NQ-PNT-002-2XL-BLK,487,23520
PO-000002137,NQ-TOP-002-2XL-BLK,571,18720
PO-000002138,NQ-CLR-MUT-006-M-IVR,474,16800
PO-000002139,NQ-TOP-005-M-GRY,187,18720
PO-000002140,NQ-PNT-002-M-BEG,529,23520
PO-000002141,NQ-PNT-001-L-NVY,1588,23520
PO-000002142,NQ-TOP-002-S-GRY,573,18720
PO-000002143,NQ-TOP-003-S-WHT,571,18720
PO-000002144,NQ-TOP-005-XL-WHT,184,18720
PO-000002145,NQ-TOP-002-3XL-NVY,571,18720
PO-000002146,NQ-PNT-004-2XL-GRY,146,23520
PO-000002147,NQ-PNT-001-2XL-GRY,1460,23520
PO-000002148,NQ-PNT-001-M-GRY,1588,23520
PO-000002149,NQ-TOP-001-S-BLK,1732,18720
PO-000002150,NQ-TOP-004-XL-NVY,180,18720
PO-000002151,NQ-TOP-005-2XL-NVY,172,18720
PO-000002152,NQ-TOP-003-S-BLK,571,18720
PO-000002153,NQ-TOP-003-3XL-NVY,571,18720
PO-000002154,NQ-CLR-COOL-002-M-IVR,1420,16800
PO-000002155,NQ-CLR-COOL-005-M-CRM,474,16800
PO-000002156,NQ-TOP-004-3XL-GRY,172,18720
PO-000002157,NQ-TOP-004-XL-WHT,187,18720
PO-000002158,NQ-CLR-WRM-001-M-IVR,1420,16800
PO-000002159,NQ-TOP-001-S-GRY,1839,18720
PO-000002160,NQ-CLR-WRM-004-S-CRM,474,16800
PO-000002161,NQ-PNT-004-XS-BEG,146,23520
PO-000002162,NQ-CLR-MUT-006-S-CRM,474,16800
PO-000002163,NQ-TOP-001-3XL-NVY,1713,18720
PO-000002164,NQ-CLR-WRM-004-M-ASH,474,16800
PO-000002165,NQ-PNT-004-XL-BLK,159,23520
PO-000002166,NQ-PNT-002-XS-BEG,487,23520
PO-000002167,NQ-TOP-005-L-GRY,187,18720
PO-000002168,NQ-TOP-005-2XL-WHT,172,18720
PO-000002169,NQ-TOP-003-S-NVY,621,18720
PO-000002170,NQ-CLR-MUT-006-S-IVR,474,16800
PO-000002171,NQ-CLR-COOL-005-L-IVR,474,16800
PO-000002172,NQ-TOP-005-2XL-GRY,172,18720
PO-000002173,NQ-TOP-003-3XL-WHT,571,18720
PO-000002174,NQ-TOP-001-3XL-ORC,1713,18720
PO-000002175,NQ-TOP-005-3XL-GRY,172,18720
PO-000002176,NQ-TOP-005-L-BLK,187,18720
PO-000002177,NQ-TOP-001-3XL-BLK,1713,18720
PO-000002178,NQ-TOP-001-3XL-SKB,1713,18720
PO-000002179,NQ-PNT-003-XS-BEG,487,23520
PO-000002180,NQ-TOP-004-3XL-WHT,172,18720
PO-000002181,NQ-CLR-WRM-004-M-IVR,474,16800
PO-000002182,NQ-CLR-WRM-001-L-CRM,1420,16800
PO-000002183,NQ-CLR-COOL-005-S-ASH,474,16800
PO-000002184,NQ-CLR-MUT-003-M-ASH,1420,16800
PO-000002185,NQ-CLR-COOL-005-L-ASH,474,16800
PO-000002186,NQ-TOP-002-L-BLK,621,18720
PO-000002187,NQ-PNT-001-XS-GRY,1460,23520
PO-000002188,NQ-TOP-001-S-LYL,1863,18720
PO-000002189,NQ-CLR-WRM-001-M-ASH,1420,16800
PO-000002190,NQ-CLR-WRM-001-L-ASH,1420,16800
PO-000002191,NQ-CLR-WRM-004-L-ASH,474,16800
PO-000002192,NQ-TOP-005-XS-BLK,172,18720
PO-000002193,NQ-CLR-MUT-003-L-ASH,1420,16800
PO-000002194,NQ-PNT-004-2XL-BEG,159,23520
PO-000002195,NQ-CLR-MUT-003-S-ASH,1420,16800
PO-000002196,NQ-TOP-001-S-ORC,1863,18720
PO-000002197,NQ-CLR-WRM-001-S-ASH,1420,16800
PO-000002198,NQ-TOP-001-3XL-LYL,1713,18720
PO-000002199,NQ-CLR-WRM-001-M-CRM,1420,16800
PO-000002200,NQ-TOP-003-3XL-BLK,571,18720
PO-000002201,NQ-CLR-COOL-005-M-ASH,474,16800
PO-000002202,NQ-TOP-004-3XL-NVY,172,18720
PO-000002203,NQ-CLR-MUT-003-S-IVR,1420,16800
PO-000002204,NQ-PNT-004-L-BEG,159,23520
PO-000002205,NQ-CLR-COOL-002-S-CRM,1420,16800
PO-000002206,NQ-PNT-003-XS-GRY,487,23520
PO-000002207,NQ-CLR-WRM-001-S-CRM,1420,16800
PO-000002208,NQ-CLR-COOL-002-M-CRM,1420,16800
PO-000002209,NQ-CLR-COOL-002-L-CRM,1420,16800
PO-000002210,NQ-CLR-WRM-001-S-IVR,1420,16800
PO-000002211,NQ-CLR-COOL-002-S-ASH,1420,16800
PO-000002212,NQ-CLR-MUT-003-M-IVR,1420,16800
PO-000002213,NQ-CLR-COOL-005-S-CRM,474,16800
PO-000002214,NQ-CLR-COOL-002-M-ASH,1420,16800
PO-000002215,NQ-PNT-002-XS-GRY,487,23520
PO-000002216,NQ-CLR-WRM-001-L-IVR,1420,16800
PO-000002217,NQ-CLR-MUT-006-L-ASH,474,16800
PO-000002218,NQ-TOP-002-S-NVY,621,18720
PO-000002219,NQ-CLR-WRM-004-L-CRM,474,16800
PO-000002220,NQ-CLR-MUT-006-L-CRM,474,16800
PO-000002221,NQ-PNT-001-XS-NVY,1460,23520
PO-000002222,NQ-PNT-001-XS-BLK,1460,23520
PO-000002223,NQ-PNT-001-XS-KHK,1460,23520
PO-000002224,NQ-PNT-001-XS-BEG,1460,23520
PO-000002225,NQ-CLR-MUT-006-M-CRM,474,16800
PO-000002226,NQ-CLR-MUT-006-L-IVR,474,16800
PO-000002227,NQ-CLR-COOL-002-S-IVR,1420,16800
PO-000002228,NQ-CLR-MUT-003-M-CRM,1420,16800
PO-000002229,NQ-TOP-005-3XL-BLK,172,18720
PO-000002230,NQ-CLR-COOL-002-L-IVR,1420,16800
PO-000002231,NQ-CLR-MUT-006-M-ASH,474,16800
PO-000002232,NQ-CLR-MUT-003-L-CRM,1420,16800
PO-000002233,NQ-CLR-COOL-005-S-IVR,474,16800
PO-000002234,NQ-PNT-002-XS-BLK,487,23520
PO-000002235,NQ-CLR-MUT-003-S-CRM,1420,16800
PO-000002236,NQ-CLR-MUT-006-S-ASH,474,16800
PO-000002237,NQ-TOP-005-M-NVY,187,18720
PO-000002238,NQ-CLR-WRM-004-S-ASH,474,16800
PO-000002239,NQ-CLR-WRM-004-S-IVR,474,16800
PO-000002240,NQ-TOP-005-3XL-NVY,172,18720
PO-000002241,NQ-TOP-002-3XL-BLK,571,18720
PO-000002242,NQ-CLR-COOL-002-L-ASH,1420,16800
PO-000002243,NQ-OUT-002-L-GRY,716,42720
PO-000002244,NQ-TOP-002-L-WHT,621,18720
PO-000002245,NQ-TOP-001-S-NVY,1863,18720
PO-000002246,NQ-OUT-002-L-BEG,716,42720
PO-000002247,NQ-CLR-WRM-004-L-IVR,474,16800
PO-000002248,NQ-PNT-003-XS-BLK,487,23520
PO-000002249,NQ-TOP-005-XS-WHT,172,18720
PO-000002250,NQ-CLR-COOL-005-L-CRM,474,16800
PO-000002251,NQ-TOP-001-L-BLK,1863,18720
PO-000002252,NQ-CLR-MUT-003-L-IVR,1420,16800
PO-000002253,NQ-CLR-WRM-004-M-CRM,474,16800
PO-000002254,NQ-PNT-004-M-BLK,159,23520
PO-000002255,NQ-TOP-004-S-NVY,187,18720
PO-000002256,NQ-TOP-002-3XL-WHT,571,18720
PO-000002257,NQ-OUT-002-L-NVY,716,42720
PO-000002258,NQ-OUT-001-L-BLK,2145,42720
PO-000002259,NQ-OUT-001-L-NVY,2145,42720
PO-000002260,NQ-OUT-001-L-GRY,2145,42720
PO-000002261,NQ-PNT-003-M-GRY,529,23520
PO-000002262,NQ-TOP-004-M-NVY,187,18720
PO-000002263,NQ-OUT-001-L-BEG,2145,42720
PO-000002264,NQ-PNT-003-L-BEG,529,23520
PO-000002265,NQ-TOP-004-2XL-BLK,187,18720
PO-000002266,NQ-TOP-001-3XL-WHT,1713,18720
PO-000002267,NQ-TOP-001-3XL-GRY,1713,18720
PO-000002268,NQ-PNT-003-M-BEG,529,23520
PO-000002269,NQ-OUT-003-L-BEG,216,42720
PO-000002270,NQ-PNT-002-L-BLK,529,23520
PO-000002271,NQ-TOP-004-M-WHT,187,18720
PO-000002272,NQ-TOP-004-L-NVY,187,18720
PO-000002273,NQ-TOP-005-L-NVY,187,18720
PO-000002274,NQ-TOP-005-2XL-BLK,187,18720
PO-000002275,NQ-PNT-004-XS-BLK,146,23520
PO-000002276,NQ-PNT-001-L-BEG,1588,23520
PO-000002277,NQ-OUT-003-M-NVY,216,42720
PO-000002278,NQ-OUT-003-L-BLK,216,42720
PO-000002279,NQ-TOP-004-S-WHT,187,18720
PO-000002280,NQ-PNT-003-XL-BEG,529,23520
PO-000002281,NQ-OUT-003-S-BEG,216,42720
PO-000002282,NQ-TOP-004-3XL-BLK,172,18720
PO-000002283,NQ-TOP-004-2XL-GRY,187,18720
PO-000002284,NQ-OUT-001-M-BLK,2145,42720
PO-000002285,NQ-OUT-001-M-GRY,2145,42720
PO-000002286,NQ-OUT-002-M-GRY,716,42720
PO-000002287,NQ-TOP-004-M-BLK,187,18720
PO-000002288,NQ-TOP-003-3XL-GRY,571,18720
PO-000002289,NQ-OUT-002-M-NVY,716,42720
PO-000002290,NQ-PNT-001-M-BEG,1588,23520
PO-000002291,NQ-PNT-003-XL-BLK,529,23520
PO-000002292,NQ-PNT-003-L-BLK,529,23520
PO-000002293,NQ-TOP-003-M-GRY,621,18720
PO-000002294,NQ-TOP-005-M-BLK,187,18720
PO-000002295,NQ-PNT-004-XL-BEG,159,23520
PO-000002296,NQ-PNT-004-M-BEG,159,23520
PO-000002297,NQ-TOP-002-L-NVY,621,18720
PO-000002298,NQ-TOP-001-L-WHT,1863,18720
PO-000002299,NQ-TOP-005-3XL-WHT,172,18720
PO-000002300,NQ-TOP-002-M-BLK,621,18720
PO-000002301,NQ-OUT-003-S-GRY,216,42720
PO-000002302,NQ-OUT-003-S-NVY,216,42720
PO-000002303,NQ-TOP-001-M-GRY,1863,18720
PO-000002304,NQ-OUT-003-L-GRY,216,42720
PO-000002305,NQ-OUT-003-S-BLK,216,42720
PO-000002306,NQ-TOP-004-XS-BLK,172,18720
PO-000002307,NQ-TOP-004-XL-GRY,187,18720
PO-000002308,NQ-TOP-002-3XL-GRY,571,18720
PO-000002309,NQ-OUT-001-M-NVY,1972,42720
PO-000002310,NQ-OUT-003-M-BEG,198,42720
PO-000002311,NQ-OUT-002-M-BLK,658,42720
PO-000002312,NQ-OUT-001-M-BEG,1972,42720
PO-000002313,NQ-OUT-002-S-BLK,658,42720
PO-000002314,NQ-OUT-001-S-NVY,1972,42720
PO-000002315,NQ-OUT-001-S-GRY,1972,42720
PO-000002316,NQ-OUT-001-S-BLK,1972,42720
PO-000002317,NQ-OUT-001-S-BEG,1972,42720
PO-000002318,NQ-OUT-003-M-GRY,198,42720
PO-000002319,NQ-OUT-002-M-BEG,658,42720
PO-000002320,NQ-OUT-003-M-BLK,198,42720
PO-000002321,NQ-OUT-002-S-BEG,658,42720
PO-000002322,NQ-OUT-002-S-NVY,658,42720
PO-000002323,NQ-OUT-002-L-BLK,658,42720
PO-000002324,NQ-OUT-002-S-GRY,658,42720
PO-000002325,NQ-OUT-003-L-NVY,198,42720
PO-000002326,NQ-PNT-003-L-GRY,487,23520
PO-000002327,NQ-PNT-001-M-BLK,1460,23520
PO-000002328,NQ-PNT-004-M-GRY,146,23520
PO-000002329,NQ-PNT-002-L-BEG,487,23520
PO-000002330,NQ-PNT-001-L-BLK,1460,23520
PO-000002331,NQ-PNT-003-M-BLK,487,23520
PO-000002332,NQ-PNT-004-L-BLK,146,23520
PO-000002333,NQ-PNT-001-L-KHK,1460,23520
PO-000002334,NQ-PNT-001-L-GRY,1460,23520
PO-000002335,NQ-PNT-001-M-KHK,1460,23520
PO-000002336,NQ-PNT-001-M-NVY,1460,23520
PO-000002337,NQ-PNT-002-M-BLK,487,23520
PO-000002338,NQ-PNT-002-M-GRY,487,23520
PO-000002339,NQ-PNT-003-XL-GRY,487,23520
PO-000002340,NQ-PNT-002-L-GRY,487,23520
PO-000002341,NQ-PNT-004-XL-GRY,146,23520
PO-000002342,NQ-CLR-COOL-005-M-IVR,435,16800
PO-000002343,NQ-CLR-MUT-006-M-IVR,435,16800
PO-000002344,NQ-TOP-001-M-WHT,1713,18720
PO-000002345,NQ-TOP-002-XS-BLK,571,18720
PO-000002346,NQ-TOP-001-L-SKB,1713,18720
PO-000002347,NQ-TOP-003-M-WHT,571,18720
PO-000002348,NQ-TOP-005-S-BLK,172,18720
PO-000002349,NQ-TOP-003-L-BLK,571,18720
PO-000002350,NQ-TOP-001-M-ORC,1713,18720
PO-000002351,NQ-TOP-001-M-LYL,1713,18720
PO-000002352,NQ-PNT-004-S-BEG,146,23520
PO-000002353,NQ-PNT-001-XL-BEG,1460,23520
PO-000002354,NQ-TOP-004-M-GRY,172,18720
PO-000002355,NQ-PNT-004-2XL-BLK,146,23520
PO-000002356,NQ-CLR-COOL-005-M-CRM,435,16800
PO-000002357,NQ-TOP-004-L-GRY,172,18720
PO-000002358,NQ-PNT-001-S-GRY,1460,23520
PO-000002359,NQ-TOP-002-M-NVY,571,18720
PO-000002360,NQ-CLR-COOL-002-M-IVR,1305,16800
PO-000002361,NQ-TOP-003-L-WHT,571,18720
PO-000002362,NQ-TOP-003-XL-WHT,571,18720
PO-000002363,NQ-PNT-002-XL-GRY,487,23520
PO-000002364,NQ-TOP-003-L-GRY,571,18720
PO-000002365,NQ-PNT-002-M-BEG,487,23520
PO-000002366,NQ-TOP-001-M-SKB,1713,18720
PO-000002367,NQ-TOP-001-L-GRY,2011,18720
PO-000002368,NQ-TOP-002-L-GRY,631,18720
PO-000002369,NQ-TOP-001-M-NVY,1929,18720
PO-000002370,NQ-PNT-001-S-BLK,1688,23520
PO-000002371,NQ-PNT-001-S-BEG,1676,23520
PO-000002372,NQ-PNT-001-XL-GRY,1676,23520
PO-000002373,NQ-PNT-001-L-NVY,1658,23520
PO-000002374,NQ-PNT-002-XL-BLK,573,23520
PO-000002375,NQ-PNT-001-XL-BLK,1645,23520
PO-000002376,NQ-PNT-001-2XL-BLK,1619,23520
PO-000002377,NQ-PNT-001-S-NVY,1690,23520
PO-000002378,NQ-CLR-WRM-001-M-IVR,1525,16800
PO-000002379,NQ-CLR-WRM-004-M-ASH,485,16800
PO-000002380,NQ-TOP-001-L-ORC,1929,18720
PO-000002381,NQ-TOP-003-S-GRY,633,18720
PO-000002382,NQ-PNT-001-4XL-NVY,1614,23520
PO-000002383,NQ-TOP-001-XS-BLK,1886,18720
PO-000002384,NQ-TOP-005-M-WHT,193,18720
PO-000002385,NQ-TOP-001-XS-GRY,1991,18720
PO-000002386,NQ-PNT-003-S-BEG,538,23520
PO-000002387,NQ-TOP-002-M-GRY,665,18720
PO-000002388,NQ-TOP-004-L-WHT,195,18720
PO-000002389,NQ-PNT-003-S-GRY,573,23520
PO-000002390,NQ-CLR-MUT-006-S-CRM,496,16800
PO-000002391,NQ-CLR-WRM-004-S-CRM,494,16800
PO-000002392,NQ-TOP-003-M-NVY,663,18720
PO-000002393,NQ-TOP-002-XL-BLK,666,18720
PO-000002394,NQ-TOP-001-M-BLK,1918,18720
PO-000002395,NQ-TOP-001-XL-NVY,1908,18720
PO-000002396,NQ-TOP-001-L-NVY,1965,18720
PO-000002397,NQ-PNT-003-2XL-GRY,569,23520
PO-000002398,NQ-PNT-002-S-BEG,537,23520
PO-000002399,NQ-PNT-001-XL-KHK,1605,23520
PO-000002400,NQ-PNT-001-S-KHK,1631,23520
PO-000002401,NQ-TOP-002-XL-GRY,632,18720
PO-000002402,NQ-TOP-001-XS-LYL,1905,18720
PO-000002403,NQ-TOP-002-XS-WHT,664,18720
PO-000002404,NQ-PNT-003-S-BLK,552,23520
PO-000002405,NQ-TOP-003-XL-BLK,632,18720
PO-000002406,NQ-PNT-001-2XL-KHK,1697,23520
PO-000002407,NQ-TOP-001-XS-SKB,1965,18720
PO-000002408,NQ-TOP-005-XL-BLK,198,18720
PO-000002409,NQ-PNT-002-XL-BEG,543,23520
PO-000002410,NQ-TOP-003-L-NVY,664,18720
PO-000002411,NQ-TOP-002-XS-GRY,651,18720
PO-000002412,NQ-TOP-001-XS-ORC,1918,18720
PO-000002413,NQ-TOP-002-XS-NVY,664,18720
PO-000002414,NQ-TOP-003-M-BLK,629,18720
PO-000002415,NQ-TOP-001-XS-NVY,1984,18720
PO-000002416,NQ-PNT-003-4XL-GRY,553,23520
PO-000002417,NQ-PNT-002-4XL-BLK,544,23520
PO-000002418,NQ-PNT-001-M-GRY,1605,23520
PO-000002419,NQ-TOP-005-S-GRY,192,18720
PO-000002420,NQ-PNT-004-L-GRY,169,23520
PO-000002421,NQ-TOP-002-XL-NVY,628,18720
PO-000002422,NQ-TOP-005-L-WHT,199,18720
PO-000002423,NQ-PNT-003-4XL-BLK,554,23520
PO-000002424,NQ-TOP-003-XS-GRY,639,18720
PO-000002425,NQ-TOP-003-XS-WHT,634,18720
PO-000002426,NQ-TOP-001-XS-WHT,1904,18720
PO-000002427,NQ-TOP-001-XL-GRY,1885,18720
PO-000002428,NQ-TOP-004-L-BLK,193,18720
PO-000002429,NQ-TOP-004-S-BLK,196,18720
PO-000002430,NQ-PNT-004-S-BLK,167,23520
PO-000002431,NQ-PNT-004-4XL-BEG,164,23520
PO-000002432,NQ-PNT-002-4XL-GRY,543,23520
PO-000002433,NQ-TOP-005-XL-NVY,191,18720
PO-000002434,NQ-TOP-002-XL-WHT,628,18720
PO-000002435,NQ-TOP-004-S-GRY,188,18720
PO-000002436,NQ-TOP-004-XS-NVY,195,18720
PO-000002437,NQ-TOP-003-XS-BLK,630,18720
PO-000002438,NQ-CLR-MUT-006-S-IVR,479,16800
PO-000002439,NQ-TOP-001-S-WHT,1885,18720
PO-000002440,NQ-TOP-002-S-WHT,628,18720
PO-000002441,NQ-PNT-001-XL-NVY,1605,23520
PO-000002442,NQ-TOP-005-M-GRY,188,18720
PO-000002443,NQ-TOP-001-L-LYL,1885,18720
PO-000002444,NQ-CLR-MUT-003-M-ASH,1435,16800
PO-000002445,NQ-CLR-COOL-005-S-ASH,479,16800
PO-000002446,NQ-PNT-002-2XL-BLK,535,23520
PO-000002447,NQ-TOP-001-XL-WHT,1885,18720
PO-000002448,NQ-CLR-WRM-004-M-IVR,479,16800
PO-000002449,NQ-CLR-COOL-005-L-IVR,479,16800
PO-000002450,NQ-CLR-WRM-001-M-ASH,1435,16800
PO-000002451,NQ-PNT-003-4XL-BEG,535,23520
PO-000002452,NQ-CLR-COOL-005-L-ASH,479,16800
PO-000002453,NQ-TOP-002-M-WHT,628,18720
PO-000002454,NQ-TOP-001-S-SKB,1885,18720
PO-000002455,NQ-TOP-002-S-BLK,628,18720
PO-000002456,NQ-CLR-WRM-001-S-ASH,1435,16800
PO-000002457,NQ-TOP-001-XL-LYL,1885,18720
PO-000002458,NQ-PNT-004-S-GRY,161,23520
PO-000002459,NQ-PNT-001-4XL-BEG,1605,23520
PO-000002460,NQ-TOP-002-S-GRY,628,18720
PO-000002461,NQ-CLR-WRM-001-L-CRM,1435,16800
PO-000002462,NQ-TOP-004-XS-WHT,197,18720
PO-000002463,NQ-CLR-WRM-001-M-CRM,1435,16800
PO-000002464,NQ-PNT-002-S-BLK,535,23520
PO-000002465,NQ-CLR-MUT-003-S-ASH,1435,16800
PO-000002466,NQ-CLR-COOL-002-M-ASH,1435,16800
PO-000002467,NQ-PNT-001-2XL-GRY,1605,23520
PO-000002468,NQ-TOP-001-XL-ORC,1885,18720
PO-000002469,NQ-CLR-COOL-005-M-ASH,479,16800
PO-000002470,NQ-TOP-005-L-GRY,188,18720
PO-000002471,NQ-CLR-MUT-003-S-IVR,1435,16800
PO-000002472,NQ-TOP-005-XS-NVY,195,18720
PO-000002473,NQ-CLR-COOL-002-M-CRM,1435,16800
PO-000002474,NQ-CLR-COOL-002-S-ASH,1435,16800
PO-000002475,NQ-CLR-WRM-001-L-ASH,1435,16800
PO-000002476,NQ-TOP-005-L-BLK,188,18720
PO-000002477,NQ-PNT-002-S-GRY,535,23520
PO-000002478,NQ-CLR-WRM-004-L-ASH,479,16800
PO-000002479,NQ-CLR-WRM-001-S-IVR,1435,16800
PO-000002480,NQ-CLR-MUT-003-M-IVR,1435,16800
PO-000002481,NQ-CLR-WRM-001-S-CRM,1435,16800
PO-000002482,NQ-PNT-004-XL-BLK,161,23520
PO-000002483,NQ-CLR-COOL-002-S-CRM,1435,16800
PO-000002484,NQ-PNT-001-4XL-KHK,1605,23520
PO-000002485,NQ-CLR-MUT-003-L-ASH,1435,16800
PO-000002486,NQ-TOP-001-XL-SKB,1885,18720
PO-000002487,NQ-TOP-003-XL-NVY,628,18720
PO-000002488,NQ-CLR-COOL-002-S-IVR,1435,16800
PO-000002489,NQ-PNT-001-4XL-GRY,1605,23520
PO-000002490,NQ-CLR-MUT-003-M-CRM,1435,16800
PO-000002491,NQ-CLR-COOL-005-S-CRM,479,16800
PO-000002492,NQ-TOP-004-XL-WHT,188,18720
PO-000002493,NQ-CLR-MUT-006-M-CRM,479,16800
PO-000002494,NQ-TOP-004-XL-NVY,188,18720
PO-000002495,NQ-CLR-WRM-004-L-CRM,479,16800
PO-000002496,NQ-CLR-MUT-006-L-CRM,479,16800
PO-000002497,NQ-CLR-WRM-001-L-IVR,1435,16800
PO-000002498,NQ-TOP-001-XL-BLK,1885,18720
PO-000002499,NQ-CLR-COOL-002-L-CRM,1435,16800
PO-000002500,NQ-PNT-002-4XL-BEG,535,23520
PO-000002501,NQ-CLR-COOL-005-S-IVR,479,16800
PO-000002502,NQ-CLR-MUT-006-L-IVR,479,16800
PO-000002503,NQ-TOP-003-S-WHT,628,18720
PO-000002504,NQ-CLR-MUT-006-M-ASH,479,16800
PO-000002505,NQ-TOP-002-L-BLK,628,18720
PO-000002506,NQ-TOP-003-S-BLK,628,18720
PO-000002507,NQ-PNT-004-L-BEG,161,23520
PO-000002508,NQ-TOP-005-XL-WHT,188,18720
PO-000002509,NQ-TOP-004-XL-BLK,188,18720
PO-000002510,NQ-TOP-003-XL-GRY,628,18720
PO-000002511,NQ-PNT-001-4XL-BLK,1605,23520
PO-000002512,NQ-CLR-MUT-006-L-ASH,479,16800
PO-000002513,NQ-CLR-MUT-003-S-CRM,1435,16800
PO-000002514,NQ-PNT-004-2XL-GRY,161,23520
PO-000002515,NQ-PNT-001-2XL-NVY,1605,23520
PO-000002516,NQ-TOP-005-XL-GRY,188,18720
PO-000002517,NQ-PNT-002-2XL-GRY,535,23520
PO-000002518,NQ-CLR-WRM-004-S-IVR,479,16800
PO-000002519,NQ-TOP-004-XS-GRY,188,18720
PO-000002520,NQ-CLR-WRM-004-S-ASH,479,16800
PO-000002521,NQ-CLR-MUT-006-S-ASH,479,16800
PO-000002522,NQ-CLR-MUT-003-L-CRM,1435,16800
PO-000002523,NQ-TOP-001-S-BLK,1885,18720
PO-000002524,NQ-OUT-002-L-GRY,724,42720
PO-000002525,NQ-PNT-001-2XL-BEG,1605,23520
PO-000002526,NQ-OUT-002-L-BEG,724,42720
PO-000002527,NQ-CLR-COOL-002-L-IVR,1435,16800
PO-000002528,NQ-CLR-WRM-004-M-CRM,479,16800
PO-000002529,NQ-CLR-WRM-004-L-IVR,479,16800
PO-000002530,NQ-OUT-002-L-NVY,724,42720
PO-000002531,NQ-PNT-004-2XL-BEG,161,23520
PO-000002532,NQ-OUT-001-L-NVY,2170,42720
PO-000002533,NQ-TOP-005-XS-GRY,188,18720
PO-000002534,NQ-OUT-001-L-GRY,2170,42720
PO-000002535,NQ-TOP-001-S-GRY,1885,18720
PO-000002536,NQ-CLR-COOL-002-L-ASH,1435,16800
PO-000002537,NQ-OUT-001-L-BLK,2170,42720
PO-000002538,NQ-CLR-MUT-003-L-IVR,1435,16800
PO-000002539,NQ-CLR-COOL-005-L-CRM,479,16800
PO-000002540,NQ-PNT-003-2XL-BLK,535,23520
PO-000002541,NQ-TOP-003-S-NVY,628,18720
PO-000002542,NQ-PNT-002-2XL-BEG,535,23520
PO-000002543,NQ-PNT-003-2XL-BEG,535,23520
PO-000002544,NQ-TOP-003-XS-NVY,628,18720
PO-000002545,NQ-TOP-005-M-NVY,188,18720
PO-000002546,NQ-PNT-004-M-BLK,161,23520
PO-000002547,NQ-OUT-001-L-BEG,2170,42720
PO-000002548,NQ-TOP-005-S-WHT,188,18720
PO-000002549,NQ-TOP-002-L-WHT,628,18720
PO-000002550,NQ-PNT-003-M-GRY,535,23520
PO-000002551,NQ-OUT-003-L-BEG,217,42720
PO-000002552,NQ-TOP-005-S-NVY,188,18720
PO-000002553,NQ-PNT-003-L-BEG,535,23520
PO-000002554,NQ-PNT-003-M-BEG,535,23520
PO-000002555,NQ-TOP-001-L-BLK,1885,18720
PO-000002556,NQ-TOP-005-L-NVY,188,18720
PO-000002557,NQ-TOP-004-M-NVY,188,18720
PO-000002558,NQ-OUT-003-M-NVY,217,42720
PO-000002559,NQ-PNT-002-L-BLK,535,23520
