ledger_id,sku_code,movement_type,qty_change,reference_id,movement_date
LED-000791799,NQ-TOP-001-M-SKB,판매출고,-1,ORD-000459317,2025-10-18T18:35:00
LED-001669994,NQ-TOP-001-L-BLK,판매출고,-1,ORD-000973779,2026-05-26T09:23:00
LED-000231106,NQ-PNT-001-S-NVY,판매출고,-1,ORD-000134125,2025-01-05T16:32:00
LED-000668927,NQ-TOP-004-XL-NVY,반품입고,1,ORD-000388290,2025-09-05T00:00:00
LED-000871262,NQ-OUT-001-L-BEG,판매출고,-1,ORD-000505645,2025-11-20T13:02:00
LED-001650653,NQ-TOP-001-M-BLK,판매출고,-1,ORD-000962489,2026-05-22T22:07:00
LED-001363877,NQ-TOP-005-L-BLK,판매출고,-1,ORD-000794784,2026-03-14T21:06:00
LED-000770862,NQ-PNT-003-M-BEG,반품입고,1,ORD-000447156,2025-11-01T00:00:00
LED-001493442,NQ-TOP-002-XL-WHT,반품입고,1,ORD-000870754,2026-04-14T02:00:00
LED-000243704,NQ-PNT-001-XS-GRY,반품입고,1,ORD-000141652,2025-01-22T00:00:00
LED-001601082,NQ-CLR-COOL-002-M-CRM,판매출고,-1,ORD-000933612,2026-05-10T09:05:00
LED-001337412,NQ-OUT-001-M-BLK,반품입고,1,ORD-000779093,2026-04-08T00:00:00
LED-001866061,NQ-ACC-BLT-002-FREE-BEG,판매출고,-1,ORD-001088240,2026-07-12T15:24:00
LED-001894807,NQ-OUT-002-S-GRY,판매출고,-1,ORD-001104989,2026-07-18T21:26:00
LED-001294689,TRD-OUT-03-NAT-003-L-BLK,판매출고,-1,ORD-000753941,2026-03-07T20:50:00
LED-001355853,NQ-DRS-002-M-IVR,판매출고,-1,ORD-000789898,2026-03-14T08:39:00
LED-000073701,NQ-CLR-WRM-001-S-CRM,판매출고,-1,ORD-000042347,2024-07-05T13:36:00
LED-000151376,NQ-TOP-002-L-BLK,판매출고,-1,ORD-000087485,2024-10-22T17:38:00
LED-000384577,NQ-CLR-COOL-002-L-IVR,판매출고,-1,ORD-000222936,2025-04-12T08:25:00
LED-001739155,NQ-TOP-002-L-GRY,판매출고,-1,ORD-001014449,2026-06-12T21:53:00
LED-000367649,NQ-OUT-001-L-BEG,반품입고,1,ORD-000213183,2025-04-14T00:00:00
LED-000522934,NQ-TOP-001-2XL-BLK,판매출고,-1,ORD-000303365,2025-06-29T11:34:00
LED-000929096,NQ-PNT-001-S-BEG,판매출고,-1,ORD-000540088,2025-11-29T22:39:00
LED-001176574,NQ-PNT-001-S-GRY,판매출고,-1,ORD-000685395,2026-02-08T13:06:00
LED-002045777,NQ-TOP-004-L-WHT,판매출고,-1,ORD-001197727,2026-08-06T14:54:00
LED-001373597,NQ-TOP-001-L-WHT,판매출고,-1,ORD-000800585,2026-03-16T22:54:00
LED-000185095,NQ-TOP-002-XS-GRY,판매출고,-1,ORD-000107157,2024-11-26T20:58:00
LED-001284768,NQ-TOP-003-XL-NVY,판매출고,-1,ORD-000748064,2026-03-07T09:51:00
LED-001435974,NQ-OUT-001-S-GRY,판매출고,-1,ORD-000837225,2026-03-31T23:36:00
LED-000699191,NQ-TOP-001-XS-LYL,판매출고,-1,ORD-000405596,2025-09-07T19:23:00
LED-000180043,NQ-CLR-MUT-003-S-ASH,판매출고,-1,ORD-000104174,2024-11-24T15:35:00
LED-000355993,NQ-OUT-001-M-BLK,반품입고,1,ORD-000206553,2025-04-03T00:00:00
LED-000901735,NQ-CLR-WRM-001-L-IVR,판매출고,-1,ORD-000523695,2025-11-24T13:56:00
LED-001485041,NQ-OUT-001-M-NVY,판매출고,-1,ORD-000865868,2026-04-12T22:19:00
LED-000968197,NQ-OUT-001-S-BEG,판매출고,-1,ORD-000562965,2025-12-11T09:11:00
LED-001252413,NQ-CLR-MUT-006-S-IVR,판매출고,-1,ORD-000729247,2026-03-03T17:25:00
LED-001597723,NQ-PNT-004-S-GRY,판매출고,-1,ORD-000931614,2026-05-09T12:06:00
LED-000621736,NQ-TOP-001-2XL-SKB,반품입고,1,ORD-000360813,2025-08-15T00:00:00
LED-001123952,NQ-CLR-COOL-002-L-ASH,판매출고,-1,ORD-000655174,2026-01-17T15:00:00
LED-000273558,NQ-TOP-001-L-GRY,불량처리,0,ORD-000158991,2025-03-08T00:00:00
LED-001776539,NQ-PNT-001-S-KHK,판매출고,-1,ORD-001036171,2026-06-21T11:11:00
LED-000911730,NQ-CLR-COOL-005-L-CRM,판매출고,-1,ORD-000529539,2025-11-26T22:07:00
LED-001805664,NQ-OUT-001-L-NVY,판매출고,-1,ORD-001052996,2026-06-27T14:02:00
LED-000298953,NQ-CLR-WRM-004-S-CRM,판매출고,-1,ORD-000173638,2025-03-06T12:10:00
LED-000984449,NQ-PNT-001-XL-BLK,판매출고,-1,ORD-000572223,2025-12-16T17:46:00
LED-001305107,NQ-PNT-001-S-GRY,반품입고,1,ORD-000760024,2026-03-18T00:00:00
LED-001358792,NQ-TOP-003-M-BLK,판매출고,-1,ORD-000791623,2026-03-14T13:59:00
LED-001523458,NQ-PNT-002-L-BEG,판매출고,-1,ORD-000888193,2026-04-21T11:25:00
LED-000444805,NQ-TOP-001-S-GRY,판매출고,-1,ORD-000257878,2025-05-17T23:44:00
LED-001844456,NQ-TOP-001-M-GRY,판매출고,-1,ORD-001075609,2026-07-06T12:34:00
LED-000854870,NQ-PNT-002-L-BLK,반품입고,1,ORD-000496000,2025-11-22T00:00:00
LED-002020645,NQ-PNT-001-S-KHK,판매출고,-1,ORD-001181570,2026-08-03T23:02:00
LED-000544999,NQ-TOP-001-M-WHT,반품입고,1,ORD-000316110,2025-08-06T00:00:00
LED-001240817,TRD-ACC-01-CHM-001-FREE-BLK,판매출고,-1,ORD-000722484,2026-03-02T20:28:00
LED-000680952,NQ-TOP-001-2XL-GRY,판매출고,-1,ORD-000395131,2025-08-31T20:41:00
LED-001030913,NQ-PNT-002-S-BEG,판매출고,-1,ORD-000599104,2025-12-27T16:40:00
LED-002011098,NQ-PNT-004-S-BEG,판매출고,-1,ORD-001175478,2026-08-02T10:23:00
LED-001988563,NQ-DRS-001-L-IVR,판매출고,-1,ORD-001161480,2026-07-31T12:46:00
LED-001134805,NQ-TOP-004-3XL-GRY,판매출고,-1,ORD-000661540,2026-01-22T12:05:00
LED-001422198,NQ-OUT-002-M-GRY,판매출고,-1,ORD-000829200,2026-03-28T17:22:00
LED-001896740,NQ-TOP-003-M-NVY,판매출고,-1,ORD-001106110,2026-07-19T21:37:00
LED-001850043,NQ-TOP-004-L-BLK,판매출고,-1,ORD-001078886,2026-07-08T19:10:00
LED-001574937,NQ-CLR-WRM-004-M-CRM,판매출고,-1,ORD-000918299,2026-05-03T09:46:00
LED-000350415,NQ-CLR-COOL-002-M-ASH,판매출고,-1,ORD-000203373,2025-03-23T23:09:00
LED-001672533,NQ-TOP-001-L-LYL,판매출고,-1,ORD-000975306,2026-05-27T13:25:00
LED-001803472,NQ-OUT-001-L-NVY,반품입고,1,ORD-001051705,2026-07-17T00:00:00
LED-001452574,NQ-PNT-001-XL-BEG,판매출고,-1,ORD-000846951,2026-04-04T14:12:00
LED-000164788,NQ-PNT-003-XL-GRY,판매출고,-1,ORD-000095325,2024-11-10T19:10:00
LED-000844567,NQ-OUT-001-S-GRY,판매출고,-1,ORD-000489927,2025-11-09T12:01:00
LED-000006174,NQ-TOP-001-S-LYL,판매출고,-1,ORD-000002846,2024-03-04T17:02:00
LED-001210093,NQ-PNT-001-L-NVY,판매출고,-1,ORD-000704410,2026-02-22T19:58:00
LED-001487928,NQ-PNT-003-M-GRY,반품입고,1,ORD-000867574,2026-05-08T00:00:00
LED-001123929,NQ-TOP-001-2XL-NVY,판매출고,-1,ORD-000655162,2026-01-17T17:43:00
LED-000302134,TRD-OUT-01-STR-001-M-BLK,판매출고,-1,ORD-000175445,2025-03-07T23:43:00
LED-001399042,NQ-ACC-BLT-002-FREE-BLK,판매출고,-1,ORD-000815700,2026-03-22T21:58:00
LED-000764234,NQ-CLR-WRM-004-M-CRM,판매출고,-1,ORD-000443383,2025-10-06T10:11:00
LED-000330097,NQ-PNT-001-S-BLK,판매출고,-1,ORD-000191677,2025-03-13T15:47:00
LED-000657904,NQ-TOP-001-XS-SKB,판매출고,-1,ORD-000382014,2025-08-18T10:41:00
LED-000146004,NQ-TOP-001-S-WHT,판매출고,-1,ORD-000084383,2024-10-14T09:31:00
LED-001566466,NQ-CLR-MUT-003-S-IVR,판매출고,-1,ORD-000913323,2026-05-02T21:21:00
LED-000635625,NQ-TOP-001-4XL-LYL,판매출고,-1,ORD-000369145,2025-08-09T08:10:00
LED-001221405,NQ-OUT-002-S-BEG,판매출고,-1,ORD-000711011,2026-02-28T09:39:00
LED-001421288,NQ-OUT-002-L-GRY,판매출고,-1,ORD-000828663,2026-03-28T16:03:00
LED-000548058,NQ-TOP-003-2XL-BLK,판매출고,-1,ORD-000317904,2025-07-13T09:01:00
LED-WS000103,NQ-CLR-MUT-006-L-ASH,판매출고,-21,ORD-WS000093,2026-06-29T17:00:00
LED-001570022,NQ-CLR-MUT-003-S-IVR,판매출고,-1,ORD-000915424,2026-05-03T11:25:00
LED-000097541,NQ-TOP-001-L-SKB,판매출고,-1,ORD-000056216,2024-08-04T18:33:00
LED-001600518,NQ-TOP-002-XS-BLK,판매출고,-1,ORD-000933284,2026-05-10T18:40:00
LED-001991760,NQ-OUT-003-S-NVY,판매출고,-1,ORD-001163459,2026-07-31T11:18:00
LED-000627265,NQ-CLR-WRM-004-S-IVR,판매출고,-1,ORD-000364136,2025-08-07T15:10:00
LED-001689547,NQ-PNT-001-S-BLK,판매출고,-1,ORD-000985415,2026-05-31T12:44:00
LED-000820210,NQ-OUT-001-S-BEG,판매출고,-1,ORD-000475740,2025-10-30T19:41:00
LED-000678968,NQ-TOP-001-S-LYL,반품입고,1,ORD-000394001,2025-09-15T00:00:00
LED-001413793,NQ-CLR-WRM-001-L-IVR,판매출고,-1,ORD-000824358,2026-03-26T10:14:00
LED-000855530,NQ-CLR-WRM-001-S-CRM,판매출고,-1,ORD-000496381,2025-11-15T08:05:00
LED-000893959,NQ-CLR-COOL-002-S-IVR,판매출고,-1,ORD-000518987,2025-11-23T09:32:00
LED-001136852,NQ-PNT-001-S-BLK,반품입고,1,ORD-000662704,2026-02-15T00:00:00
LED-001790125,NQ-DRS-001-L-IVR,판매출고,-1,ORD-001043985,2026-06-24T13:07:00
LED-002017593,NQ-TOP-001-M-GRY,판매출고,-1,ORD-001179645,2026-08-03T16:34:00
LED-000104780,NQ-CLR-MUT-003-S-ASH,판매출고,-1,ORD-000060391,2024-08-10T22:19:00
LED-002016516,NQ-CLR-MUT-006-L-CRM,판매출고,-1,ORD-001178954,2026-08-02T23:13:00
LED-000811496,NQ-OUT-001-M-BEG,판매출고,-1,ORD-000470724,2025-10-26T14:54:00
LED-000793482,NQ-PNT-001-L-NVY,판매출고,-1,ORD-000460288,2025-10-18T13:19:00
LED-001580588,NQ-PNT-001-M-GRY,판매출고,-1,ORD-000921613,2026-05-05T09:44:00
LED-001019175,NQ-PNT-001-L-NVY,반품입고,1,ORD-000592428,2026-01-06T00:00:00
LED-000528830,NQ-TOP-001-M-WHT,판매출고,-1,ORD-000306768,2025-07-03T15:14:00
LED-000335428,NQ-PNT-001-M-BLK,반품입고,1,ORD-000194753,2025-04-11T00:00:00
LED-001254499,NQ-TOP-004-4XL-WHT,판매출고,-1,ORD-000730460,2026-03-04T11:46:00
LED-001021713,NQ-PNT-001-L-GRY,판매출고,-1,ORD-000593878,2025-12-25T09:50:00
LED-000525435,NQ-TOP-001-M-BLK,판매출고,-1,ORD-000304811,2025-07-01T20:41:00
LED-000936257,NQ-OUT-002-M-GRY,판매출고,-1,ORD-000544403,2025-11-30T11:47:00
LED-001045111,NQ-CLR-COOL-002-M-IVR,판매출고,-1,ORD-000607653,2025-12-29T22:15:00
LED-000451440,NQ-OUT-001-L-BLK,판매출고,-1,ORD-000261710,2025-05-21T23:43:00
LED-000612878,NQ-PNT-002-XS-BEG,판매출고,-1,ORD-000355610,2025-08-03T16:03:00
LED-001307710,TRD-OUT-03-WAV-002-L-BLK,판매출고,-1,ORD-000761539,2026-03-08T15:48:00
LED-000963744,NQ-PNT-003-L-GRY,판매출고,-1,ORD-000560507,2025-12-09T10:06:00
LED-001804453,NQ-CLR-MUT-003-S-ASH,판매출고,-1,ORD-001052273,2026-06-27T13:49:00
LED-000684752,NQ-PNT-002-3XL-GRY,판매출고,-1,ORD-000397316,2025-09-01T13:40:00
LED-000887678,NQ-TOP-001-M-ORC,판매출고,-1,ORD-000515312,2025-11-22T14:49:00
LED-000132418,NQ-TOP-001-XL-NVY,판매출고,-1,ORD-000076451,2024-09-24T22:21:00
LED-001362257,NQ-PNT-001-XL-BEG,판매출고,-1,ORD-000793751,2026-03-14T09:54:00
LED-000778470,NQ-OUT-003-L-BEG,판매출고,-1,ORD-000451560,2025-10-12T21:47:00
LED-001129842,NQ-TOP-002-S-BLK,판매출고,-1,ORD-000658673,2026-01-20T13:32:00
LED-001679312,NQ-OUT-001-S-BEG,판매출고,-1,ORD-000979320,2026-05-29T22:14:00
LED-001802896,NQ-CLR-MUT-006-M-IVR,판매출고,-1,ORD-001051364,2026-06-27T12:29:00
LED-001875858,NQ-TOP-004-M-NVY,판매출고,-1,ORD-001093935,2026-07-14T08:09:00
LED-001051885,NQ-TOP-001-M-ORC,판매출고,-1,ORD-000611609,2025-12-31T15:46:00
LED-001396970,NQ-CLR-MUT-003-S-CRM,판매출고,-1,ORD-000814473,2026-03-22T14:51:00
LED-001695379,NQ-ACC-BAG-001-FREE-BLK,판매출고,-1,ORD-000988802,2026-06-01T23:41:00
LED-001155555,NQ-OUT-002-S-BLK,판매출고,-1,ORD-000673375,2026-01-31T23:28:00
LED-000777788,NQ-CLR-WRM-001-L-IVR,판매출고,-1,ORD-000451178,2025-10-12T20:09:00
LED-000047650,NQ-CLR-COOL-005-L-CRM,반품입고,1,ORD-000027096,2024-06-08T00:00:00
LED-000901481,NQ-OUT-002-L-NVY,반품입고,1,ORD-000523537,2025-12-17T00:00:00
LED-001097707,NQ-CLR-MUT-003-S-CRM,판매출고,-1,ORD-000639444,2026-01-10T14:50:00
LED-001885343,NQ-CLR-WRM-004-L-ASH,판매출고,-1,ORD-001099451,2026-07-16T14:15:00
LED-000098920,NQ-TOP-001-L-BLK,판매출고,-1,ORD-000057029,2024-08-05T08:24:00
LED-001599172,NQ-OUT-001-M-BLK,판매출고,-1,ORD-000932499,2026-05-10T19:31:00
LED-000995389,NQ-OUT-002-S-NVY,판매출고,-1,ORD-000578592,2025-12-19T22:41:00
LED-000899203,NQ-TOP-001-S-NVY,판매출고,-1,ORD-000522156,2025-11-24T09:02:00
LED-000861083,NQ-PNT-002-L-GRY,반품입고,1,ORD-000499661,2025-12-05T00:00:00
LED-000369222,NQ-OUT-001-L-GRY,판매출고,-1,ORD-000214102,2025-04-03T09:40:00
LED-000392478,NQ-PNT-001-L-BLK,판매출고,-1,ORD-000227516,2025-04-16T18:47:00
LED-001832076,NQ-PNT-001-L-BLK,판매출고,-1,ORD-001068441,2026-07-04T23:34:00
LED-001565341,NQ-PNT-001-S-NVY,판매출고,-1,ORD-000912649,2026-05-02T14:22:00
LED-001168092,NQ-TOP-004-S-NVY,판매출고,-1,ORD-000680473,2026-02-05T21:55:00
LED-001587868,NQ-CLR-MUT-006-M-CRM,판매출고,-1,ORD-000925893,2026-05-07T13:45:00
LED-000282429,NQ-PNT-003-XL-GRY,판매출고,-1,ORD-000164148,2025-03-02T22:55:00
LED-001430091,NQ-TOP-003-XL-GRY,판매출고,-1,ORD-000833792,2026-03-30T11:21:00
LED-001192551,NQ-TOP-001-S-SKB,판매출고,-1,ORD-000694388,2026-02-15T23:48:00
LED-001411438,NQ-TOP-001-XS-GRY,판매출고,-1,ORD-000822968,2026-03-25T12:09:00
LED-001413321,NQ-TOP-001-S-SKB,판매출고,-1,ORD-000824076,2026-03-26T12:37:00
LED-000302113,TRD-OUT-01-WAV-002-M-GRY,판매출고,-1,ORD-000175436,2025-03-07T08:35:00
LED-001630216,NQ-PNT-001-L-NVY,판매출고,-1,ORD-000950558,2026-05-17T22:17:00
LED-000173874,NQ-TOP-001-M-GRY,판매출고,-1,ORD-000100569,2024-11-21T23:04:00
LED-002059726,NQ-OUT-001-L-BEG,판매출고,-1,ORD-001206776,2026-08-07T19:25:00
LED-001350512,NQ-TOP-003-XL-BLK,판매출고,-1,ORD-000786778,2026-03-13T11:41:00
LED-000914132,NQ-CLR-MUT-006-L-ASH,판매출고,-1,ORD-000531010,2025-11-26T14:14:00
LED-002037475,NQ-OUT-002-M-BEG,판매출고,-1,ORD-001192459,2026-08-05T19:34:00
LED-000943812,NQ-TOP-001-L-ORC,판매출고,-1,ORD-000549034,2025-12-01T09:11:00
LED-001118153,NQ-PNT-001-4XL-NVY,반품입고,1,ORD-000651725,2026-02-09T00:00:00
LED-001678380,NQ-TOP-003-M-BLK,판매출고,-1,ORD-000978768,2026-05-29T21:43:00
LED-001032175,NQ-PNT-001-2XL-BEG,판매출고,-1,ORD-000599842,2025-12-27T22:32:00
LED-000101404,NQ-PNT-001-XS-KHK,반품입고,1,ORD-000058441,2024-08-31T00:00:00
LED-000885969,TRD-TOP-01-WAV-002-S-BLK,판매출고,-1,ORD-000514295,2025-11-22T18:12:00
LED-001422266,NQ-ACC-BAG-001-FREE-BRN,판매출고,-1,ORD-000829241,2026-03-28T12:11:00
LED-000502828,NQ-TOP-001-2XL-BLK,판매출고,-1,ORD-000291634,2025-06-19T10:21:00
LED-001747854,NQ-OUT-001-M-GRY,판매출고,-1,ORD-001019487,2026-06-14T10:05:00
LED-000703010,NQ-CLR-WRM-001-M-IVR,판매출고,-1,ORD-000407826,2025-09-09T10:32:00
LED-002061705,NQ-OUT-001-L-BLK,판매출고,-1,ORD-001208043,2026-08-08T15:29:00
LED-001211058,NQ-PNT-003-S-GRY,판매출고,-1,ORD-000704968,2026-02-23T11:32:00
LED-001511980,NQ-PNT-003-2XL-GRY,판매출고,-1,ORD-000881468,2026-04-19T21:45:00
LED-001357575,NQ-TOP-001-M-BLK,판매출고,-1,ORD-000790906,2026-03-14T22:23:00
LED-001342450,NQ-TOP-001-L-NVY,판매출고,-1,ORD-000782028,2026-03-12T08:32:00
LED-000288795,NQ-TOP-001-XL-BLK,판매출고,-1,ORD-000167801,2025-03-03T16:57:00
LED-001791572,NQ-CLR-WRM-001-S-ASH,판매출고,-1,ORD-001044822,2026-06-24T10:58:00
LED-000799828,NQ-PNT-003-M-BEG,판매출고,-1,ORD-000463958,2025-10-21T17:01:00
LED-001050284,NQ-TOP-001-3XL-BLK,판매출고,-1,ORD-000610703,2025-12-31T09:55:00
LED-000004518,NQ-CLR-COOL-002-M-ASH,판매출고,-1,ORD-000001894,2024-03-03T21:15:00
LED-000724052,NQ-OUT-001-S-BLK,반품입고,1,ORD-000420054,2025-10-14T00:00:00
LED-001459058,NQ-PNT-001-S-BEG,판매출고,-1,ORD-000850796,2026-04-06T18:32:00
LED-000472399,NQ-CLR-MUT-003-M-CRM,판매출고,-1,ORD-000273972,2025-06-02T21:07:00
LED-001549526,NQ-ACC-BAG-001-FREE-BRN,판매출고,-1,ORD-000903361,2026-04-27T18:28:00
LED-001697349,NQ-TOP-004-L-WHT,판매출고,-1,ORD-000989973,2026-06-02T15:42:00
LED-002056212,NQ-OUT-001-S-NVY,판매출고,-1,ORD-001204528,2026-08-07T17:24:00
LED-001066074,NQ-PNT-002-2XL-BLK,판매출고,-1,ORD-000620161,2026-01-03T15:57:00
LED-000655410,NQ-PNT-001-L-BLK,판매출고,-1,ORD-000380587,2025-08-17T22:39:00
LED-000146789,NQ-TOP-001-S-BLK,판매출고,-1,ORD-000084837,2024-10-15T19:57:00
LED-002123446,NQ-ACC-SCF-003-FREE-BEG,판매출고,-1,ORD-001249505,2026-08-19T09:37:00
LED-000775261,NQ-CLR-WRM-004-M-IVR,판매출고,-1,ORD-000449695,2025-10-11T23:14:00
LED-000247632,NQ-CLR-MUT-003-M-CRM,판매출고,-1,ORD-000143963,2025-01-19T15:56:00
LED-000518275,NQ-TOP-002-S-WHT,판매출고,-1,ORD-000300670,2025-06-27T10:45:00
LED-000215928,NQ-PNT-001-XL-GRY,반품입고,1,ORD-000125156,2025-01-02T00:00:00
LED-000059580,NQ-TOP-001-L-BLK,반품입고,1,ORD-000034025,2024-06-19T00:00:00
LED-000391738,NQ-CLR-MUT-006-L-CRM,판매출고,-1,ORD-000227090,2025-04-16T21:58:00
LED-001496124,NQ-TOP-001-XL-SKB,판매출고,-1,ORD-000872333,2026-04-15T21:02:00
LED-000771007,NQ-TOP-001-S-ORC,판매출고,-1,ORD-000447242,2025-10-09T12:53:00
LED-000415365,NQ-TOP-001-S-WHT,판매출고,-1,ORD-000240869,2025-04-30T22:46:00
LED-000816424,NQ-CLR-WRM-001-L-CRM,판매출고,-1,ORD-000473610,2025-10-28T12:18:00
LED-001672626,NQ-PNT-001-XL-BLK,판매출고,-1,ORD-000975357,2026-05-27T13:23:00
LED-000826887,NQ-TOP-002-S-GRY,판매출고,-1,ORD-000479610,2025-11-02T09:16:00
LED-001900385,NQ-OUT-002-S-GRY,판매출고,-1,ORD-001108257,2026-07-19T09:35:00
LED-000756164,TRD-OUT-02-STR-001-S-GRN,판매출고,-1,ORD-000438707,2025-10-03T20:38:00
LED-001991668,NQ-TOP-002-2XL-GRY,판매출고,-1,ORD-001163400,2026-07-31T16:19:00
LED-001912921,NQ-CLR-WRM-001-L-ASH,판매출고,-1,ORD-001115572,2026-07-23T14:10:00
LED-001220128,NQ-CLR-COOL-002-S-ASH,판매출고,-1,ORD-000710218,2026-02-27T16:01:00
LED-001658566,NQ-CLR-WRM-001-M-ASH,판매출고,-1,ORD-000967144,2026-05-24T18:14:00
LED-000378747,NQ-CLR-MUT-003-L-IVR,판매출고,-1,ORD-000219588,2025-04-08T13:31:00
LED-000809774,NQ-OUT-001-M-BLK,판매출고,-1,ORD-000469708,2025-10-25T18:40:00
LED-000619745,NQ-CLR-WRM-001-S-IVR,판매출고,-1,ORD-000359640,2025-08-05T11:06:00
LED-001731948,NQ-PNT-001-M-GRY,판매출고,-1,ORD-001010258,2026-06-10T17:01:00
LED-001313198,NQ-TOP-002-XL-WHT,판매출고,-1,ORD-000764767,2026-03-09T21:11:00
LED-001672786,NQ-TOP-003-XL-NVY,판매출고,-1,ORD-000975451,2026-05-27T14:19:00
LED-000597169,NQ-PNT-001-S-BEG,판매출고,-1,ORD-000346390,2025-07-31T15:36:00
LED-002018476,NQ-PNT-001-XL-BEG,판매출고,-1,ORD-001180203,2026-08-03T16:22:00
LED-001681858,NQ-CLR-COOL-002-M-CRM,판매출고,-1,ORD-000980818,2026-05-30T22:04:00
LED-001114779,NQ-CLR-MUT-003-L-CRM,판매출고,-1,ORD-000649619,2026-01-14T11:44:00
LED-001755995,NQ-TOP-001-XS-WHT,판매출고,-1,ORD-001024260,2026-06-16T10:49:00
LED-000582956,NQ-CLR-MUT-003-L-CRM,판매출고,-1,ORD-000338097,2025-07-28T18:53:00
LED-002063240,NQ-PNT-002-XS-BLK,판매출고,-1,ORD-001209062,2026-08-08T15:49:00
LED-000543309,NQ-TOP-001-2XL-GRY,판매출고,-1,ORD-000315111,2025-07-11T13:31:00
LED-000002666,NQ-TOP-003-M-BLK,판매출고,-1,ORD-000000805,2024-03-02T16:00:00
LED-000583991,NQ-TOP-001-L-WHT,판매출고,-1,ORD-000338707,2025-07-28T09:26:00
LED-000667341,NQ-TOP-003-M-GRY,판매출고,-1,ORD-000387414,2025-08-23T23:02:00
LED-001305584,NQ-TOP-001-L-WHT,판매출고,-1,ORD-000760300,2026-03-08T16:57:00
LED-000293239,NQ-OUT-001-L-GRY,판매출고,-1,ORD-000170401,2025-03-04T10:32:00
LED-000702788,NQ-TOP-004-S-NVY,판매출고,-1,ORD-000407692,2025-09-09T23:40:00
LED-001676461,NQ-TOP-002-XL-NVY,판매출고,-1,ORD-000977627,2026-05-28T23:55:00
LED-001033157,NQ-TOP-001-XL-NVY,판매출고,-1,ORD-000600421,2025-12-27T13:56:00
LED-000916380,NQ-TOP-002-L-WHT,반품입고,1,ORD-000532322,2025-12-20T00:00:00
LED-001791382,NQ-OUT-001-M-BEG,판매출고,-1,ORD-001044706,2026-06-24T16:58:00
LED-001603469,NQ-CLR-WRM-001-M-IVR,판매출고,-1,ORD-000935035,2026-05-10T09:50:00
LED-002075542,NQ-ACC-SCF-003-FREE-BRN,판매출고,-1,ORD-001217412,2026-08-09T22:36:00
LED-000562376,NQ-TOP-004-L-GRY,판매출고,-1,ORD-000326212,2025-07-21T09:23:00
LED-000731756,NQ-PNT-001-S-NVY,반품입고,1,ORD-000424538,2025-10-15T00:00:00
LED-000128649,NQ-CLR-COOL-002-L-CRM,판매출고,-1,ORD-000074309,2024-09-18T11:20:00
LED-000137784,NQ-TOP-004-L-WHT,판매출고,-1,ORD-000079583,2024-10-02T08:52:00
LED-001106952,NQ-OUT-002-L-BEG,판매출고,-1,ORD-000644959,2026-01-12T15:30:00
LED-001983841,NQ-PNT-001-L-NVY,판매출고,-1,ORD-001158506,2026-07-31T13:21:00
LED-002093696,NQ-PNT-004-XL-BLK,판매출고,-1,ORD-001229346,2026-08-11T09:37:00
LED-000782393,NQ-TOP-001-L-WHT,판매출고,-1,ORD-000453791,2025-10-13T08:59:00
LED-000064989,NQ-CLR-MUT-003-M-ASH,판매출고,-1,ORD-000037251,2024-06-17T19:31:00
LED-001792255,NQ-CLR-MUT-003-S-ASH,판매출고,-1,ORD-001045231,2026-06-24T08:07:00
LED-001456491,NQ-PNT-001-XL-KHK,판매출고,-1,ORD-000849230,2026-04-05T20:47:00
LED-001019651,NQ-TOP-001-L-NVY,판매출고,-1,ORD-000592694,2025-12-24T20:32:00
LED-000259113,NQ-PNT-004-M-BLK,판매출고,-1,ORD-000150535,2025-02-05T10:10:00
LED-000289678,NQ-CLR-MUT-006-S-CRM,판매출고,-1,ORD-000168320,2025-03-03T10:57:00
LED-001059049,NQ-CLR-MUT-003-M-ASH,판매출고,-1,ORD-000615817,2026-01-02T23:42:00
LED-000139536,NQ-CLR-WRM-001-M-ASH,판매출고,-1,ORD-000080593,2024-10-05T14:51:00
LED-000482787,NQ-CLR-WRM-001-S-CRM,판매출고,-1,ORD-000280024,2025-06-08T10:20:00
LED-001798353,NQ-CLR-MUT-003-M-IVR,판매출고,-1,ORD-001048703,2026-06-26T12:04:00
LED-001846295,NQ-TOP-001-M-SKB,판매출고,-1,ORD-001076681,2026-07-07T13:49:00
LED-000399702,NQ-OUT-001-L-NVY,판매출고,-1,ORD-000231598,2025-04-20T17:06:00
LED-001055059,NQ-CLR-WRM-001-L-CRM,판매출고,-1,ORD-000613450,2026-01-01T21:24:00
LED-001818905,NQ-TOP-003-L-NVY,판매출고,-1,ORD-001060803,2026-06-30T21:06:00
LED-001471694,NQ-ACC-BAG-001-FREE-BEG,판매출고,-1,ORD-000858133,2026-04-09T16:55:00
LED-000988817,NQ-PNT-001-S-NVY,판매출고,-1,ORD-000574742,2025-12-17T10:58:00
LED-001702558,NQ-OUT-001-M-NVY,반품입고,1,ORD-000993072,2026-06-03T02:00:00
LED-000289858,NQ-CLR-WRM-004-M-ASH,판매출고,-1,ORD-000168428,2025-03-03T10:51:00
LED-000331730,NQ-CLR-MUT-003-M-CRM,판매출고,-1,ORD-000192621,2025-03-14T09:23:00
LED-000108182,NQ-PNT-002-XL-GRY,반품입고,1,ORD-000062345,2024-08-23T00:00:00
LED-001009493,NQ-PNT-001-2XL-BLK,판매출고,-1,ORD-000586891,2025-12-22T15:03:00
