customer_id,persona_segment,signup_channel,signup_date
CUST-000499920,Primary(18-24),ZIGZAG,2026-03-01
CUST-000499932,Secondary(25-28),ZIGZAG,2026-03-01
CUST-000500928,Primary(18-24),ZIGZAG,2026-03-01
CUST-000501017,Primary(18-24),ZIGZAG,2026-03-01
CUST-000501871,Primary(18-24),ZIGZAG,2026-03-01
CUST-000502103,Primary(18-24),ZIGZAG,2026-03-01
CUST-000502641,Secondary(25-28),ZIGZAG,2026-03-01
CUST-000503173,Primary(18-24),ZIGZAG,2026-03-01
CUST-000503587,Primary(18-24),ZIGZAG,2026-03-01
CUST-000503949,Primary(18-24),ZIGZAG,2026-03-02
CUST-000504108,Primary(18-24),ZIGZAG,2026-03-02
CUST-000504194,Primary(18-24),ZIGZAG,2026-03-02
CUST-000505264,Primary(18-24),ZIGZAG,2026-03-02
CUST-000505407,Primary(18-24),ZIGZAG,2026-03-02
CUST-000506521,Primary(18-24),ZIGZAG,2026-03-02
CUST-000506984,Primary(18-24),ZIGZAG,2026-03-02
CUST-000507027,Primary(18-24),ZIGZAG,2026-03-02
CUST-000507166,Primary(18-24),ZIGZAG,2026-03-02
CUST-000507263,Primary(18-24),ZIGZAG,2026-03-02
CUST-000508196,Primary(18-24),ZIGZAG,2026-03-03
CUST-000509543,Primary(18-24),ZIGZAG,2026-03-03
CUST-000509791,Primary(18-24),ZIGZAG,2026-03-03
CUST-000510376,Primary(18-24),ZIGZAG,2026-03-03
CUST-000510400,Primary(18-24),ZIGZAG,2026-03-03
CUST-000511077,Primary(18-24),ZIGZAG,2026-03-03
CUST-000511088,Primary(18-24),ZIGZAG,2026-03-03
CUST-000511658,Primary(18-24),ZIGZAG,2026-03-04
CUST-000512618,Primary(18-24),ZIGZAG,2026-03-04
CUST-000512815,Primary(18-24),ZIGZAG,2026-03-04
CUST-000513173,Secondary(25-28),ZIGZAG,2026-03-04
CUST-000513776,Primary(18-24),ZIGZAG,2026-03-04
CUST-000514620,Primary(18-24),ZIGZAG,2026-03-04
CUST-000514826,Secondary(25-28),ZIGZAG,2026-03-04
CUST-000515279,Secondary(25-28),ZIGZAG,2026-03-05
CUST-000516478,Primary(18-24),ZIGZAG,2026-03-05
CUST-000516522,Primary(18-24),ZIGZAG,2026-03-05
CUST-000516684,Primary(18-24),ZIGZAG,2026-03-05
CUST-000516720,Secondary(25-28),ZIGZAG,2026-03-05
CUST-000516912,Primary(18-24),ZIGZAG,2026-03-05
CUST-000516950,Primary(18-24),ZIGZAG,2026-03-05
CUST-000517371,Primary(18-24),ZIGZAG,2026-03-05
CUST-000517522,Secondary(25-28),ZIGZAG,2026-03-05
CUST-000517734,Secondary(25-28),ZIGZAG,2026-03-05
CUST-000518158,Primary(18-24),ZIGZAG,2026-03-05
CUST-000518242,Primary(18-24),ZIGZAG,2026-03-05
CUST-000520587,Primary(18-24),ZIGZAG,2026-03-06
CUST-000521452,Secondary(25-28),ZIGZAG,2026-03-06
CUST-000521516,Secondary(25-28),ZIGZAG,2026-03-06
CUST-000521816,Primary(18-24),ZIGZAG,2026-03-06
CUST-000521987,Secondary(25-28),ZIGZAG,2026-03-06
CUST-000523121,Secondary(25-28),ZIGZAG,2026-03-07
CUST-000523422,Primary(18-24),ZIGZAG,2026-03-07
CUST-000523636,Secondary(25-28),ZIGZAG,2026-03-07
CUST-000523750,Primary(18-24),ZIGZAG,2026-03-07
CUST-000524114,Secondary(25-28),ZIGZAG,2026-03-07
CUST-000525055,Secondary(25-28),ZIGZAG,2026-03-07
CUST-000525887,Secondary(25-28),ZIGZAG,2026-03-07
CUST-000526545,Primary(18-24),ZIGZAG,2026-03-07
CUST-000526606,Secondary(25-28),ZIGZAG,2026-03-07
CUST-000527312,Primary(18-24),ZIGZAG,2026-03-07
CUST-000527425,Primary(18-24),ZIGZAG,2026-03-07
CUST-000527482,Primary(18-24),ZIGZAG,2026-03-07
CUST-000528082,Secondary(25-28),ZIGZAG,2026-03-07
CUST-000528435,Primary(18-24),ZIGZAG,2026-03-08
CUST-000530146,Primary(18-24),ZIGZAG,2026-03-08
CUST-000531136,Primary(18-24),ZIGZAG,2026-03-08
CUST-000532293,Primary(18-24),ZIGZAG,2026-03-08
CUST-000532434,Secondary(25-28),ZIGZAG,2026-03-08
CUST-000532577,Primary(18-24),ZIGZAG,2026-03-08
CUST-000533020,Secondary(25-28),ZIGZAG,2026-03-08
CUST-000533165,Secondary(25-28),ZIGZAG,2026-03-08
CUST-000534680,Secondary(25-28),ZIGZAG,2026-03-09
CUST-000534784,Primary(18-24),ZIGZAG,2026-03-09
CUST-000534808,Primary(18-24),ZIGZAG,2026-03-09
CUST-000536707,Primary(18-24),ZIGZAG,2026-03-09
CUST-000537154,Primary(18-24),ZIGZAG,2026-03-09
CUST-000537296,Secondary(25-28),ZIGZAG,2026-03-09
CUST-000538036,Secondary(25-28),ZIGZAG,2026-03-10
CUST-000538351,Primary(18-24),ZIGZAG,2026-03-10
CUST-000538456,Primary(18-24),ZIGZAG,2026-03-10
CUST-000538853,Primary(18-24),ZIGZAG,2026-03-10
CUST-000538949,Primary(18-24),ZIGZAG,2026-03-10
CUST-000539317,Primary(18-24),ZIGZAG,2026-03-10
CUST-000540415,Primary(18-24),ZIGZAG,2026-03-10
CUST-000540501,Primary(18-24),ZIGZAG,2026-03-10
CUST-000540791,Secondary(25-28),ZIGZAG,2026-03-10
CUST-000540824,Primary(18-24),ZIGZAG,2026-03-10
CUST-000541956,Primary(18-24),ZIGZAG,2026-03-11
CUST-000542686,Primary(18-24),ZIGZAG,2026-03-11
CUST-000542921,Primary(18-24),ZIGZAG,2026-03-11
CUST-000543337,Primary(18-24),ZIGZAG,2026-03-11
CUST-000543637,Secondary(25-28),ZIGZAG,2026-03-11
CUST-000544298,Primary(18-24),ZIGZAG,2026-03-11
CUST-000544804,Primary(18-24),ZIGZAG,2026-03-12
CUST-000545175,Primary(18-24),ZIGZAG,2026-03-12
CUST-000546967,Secondary(25-28),ZIGZAG,2026-03-12
CUST-000547304,Primary(18-24),ZIGZAG,2026-03-12
CUST-000547339,Primary(18-24),ZIGZAG,2026-03-12
CUST-000549506,Primary(18-24),ZIGZAG,2026-03-13
CUST-000549579,Secondary(25-28),ZIGZAG,2026-03-13
CUST-000549614,Primary(18-24),ZIGZAG,2026-03-13
CUST-000550146,Primary(18-24),ZIGZAG,2026-03-13
CUST-000550337,Primary(18-24),ZIGZAG,2026-03-13
CUST-000550659,Primary(18-24),ZIGZAG,2026-03-13
CUST-000553194,Primary(18-24),ZIGZAG,2026-03-14
CUST-000553226,Secondary(25-28),ZIGZAG,2026-03-14
CUST-000553312,Primary(18-24),ZIGZAG,2026-03-14
CUST-000553677,Secondary(25-28),ZIGZAG,2026-03-14
CUST-000553986,Primary(18-24),ZIGZAG,2026-03-14
CUST-000554122,Primary(18-24),ZIGZAG,2026-03-14
CUST-000555953,Primary(18-24),ZIGZAG,2026-03-14
CUST-000556156,Primary(18-24),ZIGZAG,2026-03-14
CUST-000557717,Secondary(25-28),ZIGZAG,2026-03-15
CUST-000558591,Primary(18-24),ZIGZAG,2026-03-15
CUST-000558592,Primary(18-24),ZIGZAG,2026-03-15
CUST-000559272,Primary(18-24),ZIGZAG,2026-03-15
CUST-000560305,Secondary(25-28),ZIGZAG,2026-03-16
CUST-000560452,Primary(18-24),ZIGZAG,2026-03-16
CUST-000562695,Primary(18-24),ZIGZAG,2026-03-17
CUST-000562999,Secondary(25-28),ZIGZAG,2026-03-18
CUST-000563927,Secondary(25-28),ZIGZAG,2026-03-18
CUST-000564264,Primary(18-24),ZIGZAG,2026-03-18
CUST-000564932,Primary(18-24),ZIGZAG,2026-03-19
CUST-000565250,Primary(18-24),ZIGZAG,2026-03-19
CUST-000565259,Secondary(25-28),ZIGZAG,2026-03-19
CUST-000565285,Primary(18-24),ZIGZAG,2026-03-19
CUST-000565355,Secondary(25-28),ZIGZAG,2026-03-19
CUST-000566942,Primary(18-24),ZIGZAG,2026-03-20
CUST-000568075,Primary(18-24),ZIGZAG,2026-03-21
CUST-000568737,Primary(18-24),ZIGZAG,2026-03-21
CUST-000568763,Primary(18-24),ZIGZAG,2026-03-21
CUST-000568883,Primary(18-24),ZIGZAG,2026-03-21
CUST-000569606,Primary(18-24),ZIGZAG,2026-03-22
CUST-000571694,Secondary(25-28),ZIGZAG,2026-03-23
CUST-000571792,Primary(18-24),ZIGZAG,2026-03-23
CUST-000572135,Primary(18-24),ZIGZAG,2026-03-23
CUST-000572880,Secondary(25-28),ZIGZAG,2026-03-23
CUST-000573446,Primary(18-24),ZIGZAG,2026-03-24
CUST-000573516,Primary(18-24),ZIGZAG,2026-03-24
CUST-000573692,Primary(18-24),ZIGZAG,2026-03-24
CUST-000574259,Secondary(25-28),ZIGZAG,2026-03-24
CUST-000574492,Secondary(25-28),ZIGZAG,2026-03-24
CUST-000574880,Primary(18-24),ZIGZAG,2026-03-25
CUST-000575808,Primary(18-24),ZIGZAG,2026-03-25
CUST-000576389,Primary(18-24),ZIGZAG,2026-03-26
CUST-000577116,Primary(18-24),ZIGZAG,2026-03-26
CUST-000577408,Primary(18-24),ZIGZAG,2026-03-26
CUST-000577472,Primary(18-24),ZIGZAG,2026-03-26
CUST-000577778,Secondary(25-28),ZIGZAG,2026-03-27
CUST-000579284,Primary(18-24),ZIGZAG,2026-03-28
CUST-000580375,Primary(18-24),ZIGZAG,2026-03-28
CUST-000580408,Secondary(25-28),ZIGZAG,2026-03-28
CUST-000581639,Primary(18-24),ZIGZAG,2026-03-29
CUST-000581877,Primary(18-24),ZIGZAG,2026-03-29
CUST-000582563,Primary(18-24),ZIGZAG,2026-03-29
CUST-000582935,Primary(18-24),ZIGZAG,2026-03-29
CUST-000583643,Secondary(25-28),ZIGZAG,2026-03-30
CUST-000583820,Primary(18-24),ZIGZAG,2026-03-30
CUST-000583856,Secondary(25-28),ZIGZAG,2026-03-30
CUST-000584050,Primary(18-24),ZIGZAG,2026-03-30
CUST-000584436,Primary(18-24),ZIGZAG,2026-03-30
CUST-000584736,Primary(18-24),ZIGZAG,2026-03-30
CUST-000584863,Primary(18-24),ZIGZAG,2026-03-30
CUST-000585013,Secondary(25-28),ZIGZAG,2026-03-31
CUST-000585674,Primary(18-24),ZIGZAG,2026-03-31
CUST-000585713,Primary(18-24),ZIGZAG,2026-03-31
CUST-000586119,Primary(18-24),ZIGZAG,2026-03-31
CUST-000586173,Secondary(25-28),ZIGZAG,2026-03-31
CUST-000586202,Primary(18-24),ZIGZAG,2026-03-31
CUST-000586346,Primary(18-24),ZIGZAG,2026-03-31
CUST-000587425,Secondary(25-28),ZIGZAG,2026-04-01
CUST-000587797,Secondary(25-28),ZIGZAG,2026-04-01
CUST-000588017,Secondary(25-28),ZIGZAG,2026-04-02
CUST-000588627,Secondary(25-28),ZIGZAG,2026-04-02
CUST-000588968,Secondary(25-28),ZIGZAG,2026-04-02
CUST-000589002,Primary(18-24),ZIGZAG,2026-04-02
CUST-000589333,Primary(18-24),ZIGZAG,2026-04-03
CUST-000589383,Secondary(25-28),ZIGZAG,2026-04-03
CUST-000589915,Secondary(25-28),ZIGZAG,2026-04-03
CUST-000589989,Primary(18-24),ZIGZAG,2026-04-03
CUST-000591774,Primary(18-24),ZIGZAG,2026-04-04
CUST-000591931,Primary(18-24),ZIGZAG,2026-04-04
CUST-000592345,Primary(18-24),ZIGZAG,2026-04-04
CUST-000592893,Primary(18-24),ZIGZAG,2026-04-04
CUST-000593005,Secondary(25-28),ZIGZAG,2026-04-05
CUST-000593093,Primary(18-24),ZIGZAG,2026-04-05
CUST-000593453,Secondary(25-28),ZIGZAG,2026-04-05
CUST-000593608,Primary(18-24),ZIGZAG,2026-04-05
CUST-000593711,Primary(18-24),ZIGZAG,2026-04-05
CUST-000593840,Primary(18-24),ZIGZAG,2026-04-05
CUST-000594174,Primary(18-24),ZIGZAG,2026-04-05
CUST-000595125,Secondary(25-28),ZIGZAG,2026-04-05
CUST-000595704,Primary(18-24),ZIGZAG,2026-04-06
CUST-000598584,Secondary(25-28),ZIGZAG,2026-04-08
CUST-000598940,Secondary(25-28),ZIGZAG,2026-04-08
CUST-000599742,Primary(18-24),ZIGZAG,2026-04-09
CUST-000599777,Primary(18-24),ZIGZAG,2026-04-09
CUST-000599899,Primary(18-24),ZIGZAG,2026-04-09
CUST-000601094,Primary(18-24),ZIGZAG,2026-04-09
CUST-000601436,Secondary(25-28),ZIGZAG,2026-04-10
CUST-000601957,Primary(18-24),ZIGZAG,2026-04-10
CUST-000602157,Primary(18-24),ZIGZAG,2026-04-10
CUST-000603390,Primary(18-24),ZIGZAG,2026-04-11
CUST-000603520,Primary(18-24),ZIGZAG,2026-04-11
CUST-000603526,Primary(18-24),ZIGZAG,2026-04-11
CUST-000604620,Secondary(25-28),ZIGZAG,2026-04-11
CUST-000604684,Secondary(25-28),ZIGZAG,2026-04-11
CUST-000605651,Primary(18-24),ZIGZAG,2026-04-12
CUST-000606256,Secondary(25-28),ZIGZAG,2026-04-12
CUST-000606566,Primary(18-24),ZIGZAG,2026-04-12
CUST-000606997,Secondary(25-28),ZIGZAG,2026-04-12
CUST-000607803,Secondary(25-28),ZIGZAG,2026-04-13
CUST-000607840,Primary(18-24),ZIGZAG,2026-04-13
CUST-000607846,Primary(18-24),ZIGZAG,2026-04-13
CUST-000609007,Primary(18-24),ZIGZAG,2026-04-14
CUST-000609136,Secondary(25-28),ZIGZAG,2026-04-14
CUST-000609322,Secondary(25-28),ZIGZAG,2026-04-14
CUST-000609354,Primary(18-24),ZIGZAG,2026-04-14
CUST-000609381,Primary(18-24),ZIGZAG,2026-04-14
CUST-000609660,Secondary(25-28),ZIGZAG,2026-04-14
CUST-000609839,Primary(18-24),ZIGZAG,2026-04-14
CUST-000610663,Primary(18-24),ZIGZAG,2026-04-15
CUST-000610768,Primary(18-24),ZIGZAG,2026-04-15
CUST-000611050,Secondary(25-28),ZIGZAG,2026-04-15
CUST-000612508,Secondary(25-28),ZIGZAG,2026-04-16
CUST-000612892,Primary(18-24),ZIGZAG,2026-04-16
CUST-000612988,Secondary(25-28),ZIGZAG,2026-04-16
CUST-000613929,Secondary(25-28),ZIGZAG,2026-04-17
CUST-000614420,Secondary(25-28),ZIGZAG,2026-04-17
CUST-000614734,Primary(18-24),ZIGZAG,2026-04-18
CUST-000614942,Secondary(25-28),ZIGZAG,2026-04-18
CUST-000615187,Primary(18-24),ZIGZAG,2026-04-18
CUST-000615576,Primary(18-24),ZIGZAG,2026-04-18
CUST-000616156,Primary(18-24),ZIGZAG,2026-04-18
CUST-000616405,Primary(18-24),ZIGZAG,2026-04-18
CUST-000617370,Primary(18-24),ZIGZAG,2026-04-19
CUST-000617491,Primary(18-24),ZIGZAG,2026-04-19
CUST-000617840,Primary(18-24),ZIGZAG,2026-04-19
CUST-000618490,Secondary(25-28),ZIGZAG,2026-04-19
CUST-000618779,Primary(18-24),ZIGZAG,2026-04-19
CUST-000618955,Primary(18-24),ZIGZAG,2026-04-19
CUST-000618973,Primary(18-24),ZIGZAG,2026-04-19
CUST-000619218,Primary(18-24),ZIGZAG,2026-04-20
CUST-000620944,Primary(18-24),ZIGZAG,2026-04-21
CUST-000621629,Secondary(25-28),ZIGZAG,2026-04-21
CUST-000622212,Primary(18-24),ZIGZAG,2026-04-22
CUST-000624440,Primary(18-24),ZIGZAG,2026-04-23
CUST-000625090,Secondary(25-28),ZIGZAG,2026-04-24
CUST-000625091,Secondary(25-28),ZIGZAG,2026-04-24
CUST-000625325,Primary(18-24),ZIGZAG,2026-04-24
CUST-000626413,Primary(18-24),ZIGZAG,2026-04-24
CUST-000626647,Primary(18-24),ZIGZAG,2026-04-25
CUST-000626825,Primary(18-24),ZIGZAG,2026-04-25
CUST-000627749,Primary(18-24),ZIGZAG,2026-04-25
CUST-000628187,Secondary(25-28),ZIGZAG,2026-04-25
CUST-000628522,Primary(18-24),ZIGZAG,2026-04-25
CUST-000629622,Primary(18-24),ZIGZAG,2026-04-26
CUST-000631546,Secondary(25-28),ZIGZAG,2026-04-27
CUST-000631704,Secondary(25-28),ZIGZAG,2026-04-27
CUST-000632766,Primary(18-24),ZIGZAG,2026-04-28
CUST-000632808,Primary(18-24),ZIGZAG,2026-04-28
CUST-000633692,Primary(18-24),ZIGZAG,2026-04-28
CUST-000634115,Secondary(25-28),ZIGZAG,2026-04-29
CUST-000636829,Primary(18-24),ZIGZAG,2026-04-30
CUST-000637780,Primary(18-24),ZIGZAG,2026-05-01
CUST-000637782,Secondary(25-28),ZIGZAG,2026-05-01
CUST-000638602,Primary(18-24),ZIGZAG,2026-05-02
CUST-000639201,Primary(18-24),ZIGZAG,2026-05-02
CUST-000639440,Primary(18-24),ZIGZAG,2026-05-02
CUST-000639443,Secondary(25-28),ZIGZAG,2026-05-02
CUST-000639751,Primary(18-24),ZIGZAG,2026-05-02
CUST-000640272,Primary(18-24),ZIGZAG,2026-05-02
CUST-000640938,Primary(18-24),ZIGZAG,2026-05-03
CUST-000641264,Secondary(25-28),ZIGZAG,2026-05-03
CUST-000642123,Primary(18-24),ZIGZAG,2026-05-03
CUST-000642130,Primary(18-24),ZIGZAG,2026-05-03
CUST-000642572,Primary(18-24),ZIGZAG,2026-05-03
CUST-000642592,Secondary(25-28),ZIGZAG,2026-05-03
CUST-000645152,Secondary(25-28),ZIGZAG,2026-05-05
CUST-000645645,Secondary(25-28),ZIGZAG,2026-05-05
CUST-000646008,Primary(18-24),ZIGZAG,2026-05-06
CUST-000646602,Primary(18-24),ZIGZAG,2026-05-06
CUST-000646833,Secondary(25-28),ZIGZAG,2026-05-06
CUST-000647313,Secondary(25-28),ZIGZAG,2026-05-07
CUST-000647452,Primary(18-24),ZIGZAG,2026-05-07
CUST-000647498,Secondary(25-28),ZIGZAG,2026-05-07
CUST-000647606,Primary(18-24),ZIGZAG,2026-05-07
CUST-000647960,Secondary(25-28),ZIGZAG,2026-05-07
CUST-000648294,Primary(18-24),ZIGZAG,2026-05-07
CUST-000649719,Secondary(25-28),ZIGZAG,2026-05-08
CUST-000649825,Primary(18-24),ZIGZAG,2026-05-08
CUST-000649990,Primary(18-24),ZIGZAG,2026-05-08
CUST-000650405,Primary(18-24),ZIGZAG,2026-05-09
CUST-000651207,Secondary(25-28),ZIGZAG,2026-05-09
CUST-000652076,Primary(18-24),ZIGZAG,2026-05-09
CUST-000652208,Primary(18-24),ZIGZAG,2026-05-09
CUST-000652403,Primary(18-24),ZIGZAG,2026-05-10
CUST-000652607,Secondary(25-28),ZIGZAG,2026-05-10
CUST-000652761,Primary(18-24),ZIGZAG,2026-05-10
CUST-000653586,Primary(18-24),ZIGZAG,2026-05-10
CUST-000654682,Primary(18-24),ZIGZAG,2026-05-11
CUST-000655467,Primary(18-24),ZIGZAG,2026-05-11
CUST-000655488,Primary(18-24),ZIGZAG,2026-05-11
CUST-000655857,Primary(18-24),ZIGZAG,2026-05-11
CUST-000656062,Primary(18-24),ZIGZAG,2026-05-12
CUST-000656497,Secondary(25-28),ZIGZAG,2026-05-12
CUST-000657233,Primary(18-24),ZIGZAG,2026-05-12
CUST-000657256,Primary(18-24),ZIGZAG,2026-05-12
CUST-000657990,Primary(18-24),ZIGZAG,2026-05-13
CUST-000658269,Secondary(25-28),ZIGZAG,2026-05-13
CUST-000658755,Primary(18-24),ZIGZAG,2026-05-13
CUST-000658848,Secondary(25-28),ZIGZAG,2026-05-13
CUST-000658859,Primary(18-24),ZIGZAG,2026-05-13
CUST-000660459,Secondary(25-28),ZIGZAG,2026-05-14
CUST-000661394,Primary(18-24),ZIGZAG,2026-05-15
CUST-000661590,Primary(18-24),ZIGZAG,2026-05-15
CUST-000661831,Primary(18-24),ZIGZAG,2026-05-15
CUST-000662144,Primary(18-24),ZIGZAG,2026-05-16
CUST-000663012,Primary(18-24),ZIGZAG,2026-05-16
CUST-000663311,Primary(18-24),ZIGZAG,2026-05-16
CUST-000663464,Primary(18-24),ZIGZAG,2026-05-16
CUST-000663590,Primary(18-24),ZIGZAG,2026-05-16
CUST-000663907,Primary(18-24),ZIGZAG,2026-05-16
CUST-000663973,Secondary(25-28),ZIGZAG,2026-05-16
CUST-000664151,Primary(18-24),ZIGZAG,2026-05-17
CUST-000665828,Secondary(25-28),ZIGZAG,2026-05-17
CUST-000666122,Primary(18-24),ZIGZAG,2026-05-17
CUST-000666501,Primary(18-24),ZIGZAG,2026-05-18
CUST-000666673,Primary(18-24),ZIGZAG,2026-05-18
CUST-000666772,Secondary(25-28),ZIGZAG,2026-05-18
CUST-000667425,Primary(18-24),ZIGZAG,2026-05-18
CUST-000667552,Primary(18-24),ZIGZAG,2026-05-18
CUST-000668004,Secondary(25-28),ZIGZAG,2026-05-19
CUST-000668089,Secondary(25-28),ZIGZAG,2026-05-19
CUST-000668208,Primary(18-24),ZIGZAG,2026-05-19
CUST-000668518,Primary(18-24),ZIGZAG,2026-05-19
CUST-000668598,Primary(18-24),ZIGZAG,2026-05-19
CUST-000668630,Primary(18-24),ZIGZAG,2026-05-19
CUST-000669845,Secondary(25-28),ZIGZAG,2026-05-20
CUST-000670085,Primary(18-24),ZIGZAG,2026-05-20
CUST-000670340,Primary(18-24),ZIGZAG,2026-05-20
CUST-000670405,Primary(18-24),ZIGZAG,2026-05-20
CUST-000671314,Secondary(25-28),ZIGZAG,2026-05-21
CUST-000672325,Primary(18-24),ZIGZAG,2026-05-21
CUST-000674653,Secondary(25-28),ZIGZAG,2026-05-23
CUST-000676805,Secondary(25-28),ZIGZAG,2026-05-24
CUST-000676897,Primary(18-24),ZIGZAG,2026-05-24
CUST-000677079,Primary(18-24),ZIGZAG,2026-05-24
CUST-000677826,Primary(18-24),ZIGZAG,2026-05-24
CUST-000678879,Secondary(25-28),ZIGZAG,2026-05-25
CUST-000680377,Secondary(25-28),ZIGZAG,2026-05-26
CUST-000682315,Primary(18-24),ZIGZAG,2026-05-27
CUST-000682506,Primary(18-24),ZIGZAG,2026-05-27
CUST-000682699,Secondary(25-28),ZIGZAG,2026-05-27
CUST-000683865,Primary(18-24),ZIGZAG,2026-05-28
CUST-000684237,Primary(18-24),ZIGZAG,2026-05-28
CUST-000684460,Secondary(25-28),ZIGZAG,2026-05-28
CUST-000684798,Primary(18-24),ZIGZAG,2026-05-29
CUST-000686132,Primary(18-24),ZIGZAG,2026-05-30
CUST-000687068,Secondary(25-28),ZIGZAG,2026-05-30
CUST-000688270,Primary(18-24),ZIGZAG,2026-05-31
CUST-000689540,Primary(18-24),ZIGZAG,2026-05-31
CUST-000689789,Primary(18-24),ZIGZAG,2026-05-31
CUST-000689863,Primary(18-24),ZIGZAG,2026-05-31
CUST-000689878,Primary(18-24),ZIGZAG,2026-05-31
CUST-000690860,Primary(18-24),ZIGZAG,2026-06-01
CUST-000691380,Secondary(25-28),ZIGZAG,2026-06-01
CUST-000691609,Primary(18-24),ZIGZAG,2026-06-01
CUST-000692002,Primary(18-24),ZIGZAG,2026-06-01
CUST-000692906,Primary(18-24),ZIGZAG,2026-06-02
CUST-000692962,Primary(18-24),ZIGZAG,2026-06-02
CUST-000693015,Primary(18-24),ZIGZAG,2026-06-02
CUST-000693618,Secondary(25-28),ZIGZAG,2026-06-03
CUST-000693748,Primary(18-24),ZIGZAG,2026-06-03
CUST-000694148,Secondary(25-28),ZIGZAG,2026-06-03
CUST-000694232,Primary(18-24),ZIGZAG,2026-06-03
CUST-000694595,Primary(18-24),ZIGZAG,2026-06-03
CUST-000694768,Primary(18-24),ZIGZAG,2026-06-03
CUST-000694826,Primary(18-24),ZIGZAG,2026-06-03
CUST-000695998,Secondary(25-28),ZIGZAG,2026-06-04
CUST-000696190,Secondary(25-28),ZIGZAG,2026-06-04
CUST-000697397,Secondary(25-28),ZIGZAG,2026-06-05
CUST-000698049,Secondary(25-28),ZIGZAG,2026-06-05
CUST-000698087,Primary(18-24),ZIGZAG,2026-06-05
CUST-000699231,Primary(18-24),ZIGZAG,2026-06-06
CUST-000699243,Primary(18-24),ZIGZAG,2026-06-06
CUST-000699762,Secondary(25-28),ZIGZAG,2026-06-06
CUST-000700209,Primary(18-24),ZIGZAG,2026-06-06
CUST-000700542,Primary(18-24),ZIGZAG,2026-06-07
CUST-000701091,Primary(18-24),ZIGZAG,2026-06-07
CUST-000701862,Primary(18-24),ZIGZAG,2026-06-07
CUST-000701870,Secondary(25-28),ZIGZAG,2026-06-07
CUST-000701915,Primary(18-24),ZIGZAG,2026-06-07
CUST-000702403,Primary(18-24),ZIGZAG,2026-06-07
CUST-000702494,Primary(18-24),ZIGZAG,2026-06-07
CUST-000703151,Primary(18-24),ZIGZAG,2026-06-08
CUST-000703271,Primary(18-24),ZIGZAG,2026-06-08
CUST-000703650,Secondary(25-28),ZIGZAG,2026-06-08
CUST-000704181,Primary(18-24),ZIGZAG,2026-06-09
CUST-000704956,Primary(18-24),ZIGZAG,2026-06-09
CUST-000705022,Primary(18-24),ZIGZAG,2026-06-09
CUST-000705491,Primary(18-24),ZIGZAG,2026-06-09
CUST-000705512,Primary(18-24),ZIGZAG,2026-06-09
CUST-000705714,Secondary(25-28),ZIGZAG,2026-06-09
CUST-000706201,Secondary(25-28),ZIGZAG,2026-06-10
CUST-000706215,Primary(18-24),ZIGZAG,2026-06-10
CUST-000706300,Primary(18-24),ZIGZAG,2026-06-10
CUST-000706667,Primary(18-24),ZIGZAG,2026-06-10
CUST-000706819,Primary(18-24),ZIGZAG,2026-06-10
CUST-000707278,Secondary(25-28),ZIGZAG,2026-06-10
CUST-000709106,Primary(18-24),ZIGZAG,2026-06-12
CUST-000709267,Primary(18-24),ZIGZAG,2026-06-12
CUST-000709553,Secondary(25-28),ZIGZAG,2026-06-12
CUST-000709570,Primary(18-24),ZIGZAG,2026-06-12
CUST-000710301,Primary(18-24),ZIGZAG,2026-06-12
CUST-000710714,Primary(18-24),ZIGZAG,2026-06-13
CUST-000710787,Primary(18-24),ZIGZAG,2026-06-13
CUST-000711033,Primary(18-24),ZIGZAG,2026-06-13
CUST-000711247,Primary(18-24),ZIGZAG,2026-06-13
CUST-000711803,Primary(18-24),ZIGZAG,2026-06-13
CUST-000712251,Secondary(25-28),ZIGZAG,2026-06-13
CUST-000712791,Primary(18-24),ZIGZAG,2026-06-14
CUST-000714091,Primary(18-24),ZIGZAG,2026-06-14
CUST-000714250,Secondary(25-28),ZIGZAG,2026-06-14
CUST-000714821,Secondary(25-28),ZIGZAG,2026-06-14
CUST-000716972,Primary(18-24),ZIGZAG,2026-06-16
CUST-000718412,Primary(18-24),ZIGZAG,2026-06-17
CUST-000719787,Primary(18-24),ZIGZAG,2026-06-18
CUST-000719919,Primary(18-24),ZIGZAG,2026-06-18
CUST-000721336,Primary(18-24),ZIGZAG,2026-06-19
CUST-000721427,Primary(18-24),ZIGZAG,2026-06-19
CUST-000721489,Primary(18-24),ZIGZAG,2026-06-19
CUST-000721960,Primary(18-24),ZIGZAG,2026-06-19
CUST-000721972,Primary(18-24),ZIGZAG,2026-06-19
CUST-000722584,Primary(18-24),ZIGZAG,2026-06-19
CUST-000722599,Primary(18-24),ZIGZAG,2026-06-19
CUST-000723028,Primary(18-24),ZIGZAG,2026-06-20
CUST-000723937,Primary(18-24),ZIGZAG,2026-06-20
CUST-000724386,Primary(18-24),ZIGZAG,2026-06-20
CUST-000724721,Primary(18-24),ZIGZAG,2026-06-20
CUST-000725845,Secondary(25-28),ZIGZAG,2026-06-21
CUST-000726174,Primary(18-24),ZIGZAG,2026-06-21
CUST-000726970,Primary(18-24),ZIGZAG,2026-06-21
CUST-000727377,Primary(18-24),ZIGZAG,2026-06-22
CUST-000728027,Secondary(25-28),ZIGZAG,2026-06-22
CUST-000728589,Primary(18-24),ZIGZAG,2026-06-22
