po_id,factory_id,order_date,expected_arrival_date,status
PO-000001976,FAC-001,2025-12-01,2026-01-22,발주
PO-000001977,FAC-001,2025-12-01,2026-01-22,발주
PO-000001978,FAC-001,2025-12-01,2026-01-22,발주
PO-000001979,FAC-001,2025-12-01,2026-01-22,발주
PO-000001980,FAC-001,2025-12-01,2026-01-22,발주
PO-000001981,FAC-001,2025-12-01,2026-01-22,발주
PO-000001982,FAC-001,2025-12-01,2026-01-22,발주
PO-000001983,FAC-001,2025-12-01,2026-01-22,발주
PO-000001984,FAC-001,2025-12-01,2026-01-22,발주
PO-000001985,FAC-001,2025-12-01,2026-01-22,발주
PO-000001986,FAC-001,2025-12-01,2026-01-22,발주
PO-000001987,FAC-001,2025-12-01,2026-01-22,발주
PO-000001988,FAC-001,2025-12-01,2026-01-22,발주
PO-000001989,FAC-001,2025-12-01,2026-01-22,발주
PO-000001990,FAC-001,2025-12-01,2026-01-22,발주
PO-000001991,FAC-001,2025-12-01,2026-01-22,발주
PO-000001992,FAC-001,2025-12-01,2026-01-22,발주
PO-000001993,FAC-001,2025-12-01,2026-01-22,발주
PO-000001994,FAC-001,2025-12-01,2026-01-22,발주
PO-000001995,FAC-001,2025-12-01,2026-01-22,발주
PO-000001996,FAC-001,2025-12-01,2026-01-22,발주
PO-000001997,FAC-001,2025-12-01,2026-01-22,발주
PO-000001998,FAC-001,2025-12-01,2026-01-22,발주
PO-000001999,FAC-001,2025-12-01,2026-01-22,발주
PO-000002000,FAC-001,2025-12-01,2026-01-22,발주
PO-000002001,FAC-001,2025-12-01,2026-01-22,발주
PO-000002002,FAC-001,2025-12-01,2026-01-22,발주
PO-000002003,FAC-001,2025-12-01,2026-01-22,발주
PO-000002004,FAC-001,2025-12-01,2026-01-22,발주
PO-000002005,FAC-001,2025-12-01,2026-01-22,발주
PO-000002006,FAC-001,2025-12-01,2026-01-22,발주
PO-000002007,FAC-001,2025-12-01,2026-01-22,발주
PO-000002008,FAC-001,2025-12-01,2026-01-22,발주
PO-000002009,FAC-001,2025-12-01,2026-01-22,발주
PO-000002010,FAC-001,2025-12-01,2026-01-22,발주
PO-000002011,FAC-001,2025-12-01,2026-01-22,발주
PO-000002012,FAC-001,2025-12-01,2026-01-22,발주
PO-000002013,FAC-001,2025-12-01,2026-01-22,발주
PO-000002014,FAC-001,2025-12-01,2026-01-22,발주
PO-000002015,FAC-001,2025-12-01,2026-01-22,발주
PO-000002016,FAC-001,2025-12-01,2026-01-22,발주
PO-000002017,FAC-001,2025-12-01,2026-01-22,발주
PO-000002018,FAC-001,2025-12-01,2026-01-22,발주
PO-000002019,FAC-001,2025-12-01,2026-01-22,발주
PO-000002020,FAC-001,2025-12-01,2026-01-22,발주
PO-000002021,FAC-001,2025-12-01,2026-01-22,발주
PO-000002022,FAC-001,2025-12-01,2026-01-22,발주
PO-000002023,FAC-001,2025-12-01,2026-01-22,발주
PO-000002024,FAC-001,2025-12-01,2026-01-22,발주
PO-000002025,FAC-001,2025-12-01,2026-01-22,발주
PO-000002026,FAC-001,2025-12-01,2026-01-22,발주
PO-000002027,FAC-001,2025-12-01,2026-01-22,발주
PO-000002028,FAC-001,2025-12-01,2026-01-22,발주
PO-000002029,FAC-001,2025-12-01,2026-01-22,발주
PO-000002030,FAC-001,2025-12-01,2026-01-22,발주
PO-000002031,FAC-001,2025-12-01,2026-01-22,발주
PO-000002032,FAC-001,2025-12-01,2026-01-22,발주
PO-000002033,FAC-001,2025-12-01,2026-01-22,발주
PO-000002034,FAC-001,2025-12-01,2026-01-22,발주
PO-000002035,FAC-001,2025-12-01,2026-01-22,발주
PO-000002036,FAC-001,2025-12-01,2026-01-22,발주
PO-000002037,FAC-001,2025-12-01,2026-01-22,발주
PO-000002038,FAC-001,2025-12-01,2026-01-22,발주
PO-000002039,FAC-001,2025-12-01,2026-01-22,발주
PO-000002040,FAC-001,2025-12-01,2026-01-22,발주
PO-000002041,FAC-001,2025-12-01,2026-01-22,발주
PO-000002042,FAC-001,2025-12-01,2026-01-22,발주
PO-000002043,FAC-001,2025-12-01,2026-01-22,발주
PO-000002044,FAC-001,2025-12-02,2026-01-23,발주
PO-000002045,FAC-001,2025-12-02,2026-01-23,발주
PO-000002046,FAC-001,2025-12-02,2026-01-23,발주
PO-000002047,FAC-001,2025-12-02,2026-01-23,발주
PO-000002048,FAC-001,2025-12-02,2026-01-23,발주
PO-000002049,FAC-001,2025-12-02,2026-01-23,발주
PO-000002050,FAC-001,2025-12-02,2026-01-23,발주
PO-000002051,FAC-001,2025-12-02,2026-01-23,발주
PO-000002052,FAC-001,2025-12-02,2026-01-23,발주
PO-000002053,FAC-001,2025-12-02,2026-01-23,발주
PO-000002054,FAC-001,2025-12-02,2026-01-23,발주
PO-000002055,FAC-001,2025-12-02,2026-01-23,발주
PO-000002056,FAC-001,2025-12-02,2026-01-23,발주
PO-000002057,FAC-001,2025-12-02,2026-01-23,발주
PO-000002058,FAC-001,2025-12-02,2026-01-23,발주
PO-000002059,FAC-001,2025-12-02,2026-01-23,발주
PO-000002060,FAC-001,2025-12-02,2026-01-23,발주
PO-000002061,FAC-001,2025-12-02,2026-01-23,발주
PO-000002062,FAC-001,2025-12-02,2026-01-23,발주
PO-000002063,FAC-001,2025-12-02,2026-01-23,발주
PO-000002064,FAC-001,2025-12-02,2026-01-23,발주
PO-000002065,FAC-001,2025-12-03,2026-01-24,발주
PO-000002066,FAC-001,2025-12-03,2026-01-24,발주
PO-000002067,FAC-001,2025-12-03,2026-01-24,발주
PO-000002068,FAC-001,2025-12-03,2026-01-24,발주
PO-000002069,FAC-001,2025-12-03,2026-01-24,발주
PO-000002070,FAC-001,2025-12-03,2026-01-24,발주
PO-000002071,FAC-001,2025-12-03,2026-01-24,발주
PO-000002072,FAC-001,2025-12-03,2026-01-24,발주
PO-000002073,FAC-001,2025-12-03,2026-01-24,발주
PO-000002074,FAC-001,2025-12-03,2026-01-24,발주
PO-000002075,FAC-001,2025-12-03,2026-01-24,발주
PO-000002076,FAC-001,2025-12-03,2026-01-24,발주
PO-000002077,FAC-001,2025-12-03,2026-01-24,발주
PO-000002078,FAC-001,2025-12-03,2026-01-24,발주
PO-000002079,FAC-001,2025-12-03,2026-01-24,발주
PO-000002080,FAC-001,2025-12-03,2026-01-24,발주
PO-000002081,FAC-001,2025-12-04,2026-01-25,발주
PO-000002082,FAC-001,2025-12-04,2026-01-25,발주
PO-000002083,FAC-001,2025-12-04,2026-01-25,발주
PO-000002084,FAC-001,2025-12-04,2026-01-25,발주
PO-000002085,FAC-001,2025-12-05,2026-01-26,발주
PO-000002086,FAC-001,2025-12-05,2026-01-26,발주
PO-000002087,FAC-001,2025-12-05,2026-01-26,발주
PO-000002088,FAC-001,2025-12-05,2026-01-26,발주
PO-000002089,FAC-001,2025-12-05,2026-01-26,발주
PO-000002090,FAC-001,2025-12-05,2026-01-26,발주
PO-000002091,FAC-001,2025-12-05,2026-01-26,발주
PO-000002092,FAC-001,2025-12-05,2026-01-26,발주
PO-000002093,FAC-001,2025-12-05,2026-01-26,발주
PO-000002094,FAC-001,2025-12-06,2026-01-27,발주
PO-000002095,FAC-001,2025-12-06,2026-01-27,발주
PO-000002096,FAC-001,2025-12-06,2026-01-27,발주
PO-000002097,FAC-001,2025-12-07,2026-01-28,발주
PO-000002098,FAC-001,2025-12-07,2026-01-28,발주
PO-000002099,FAC-001,2025-12-07,2026-01-28,발주
PO-000002100,FAC-001,2025-12-08,2026-01-29,발주
PO-000002101,FAC-001,2025-12-08,2026-01-29,발주
PO-000002102,FAC-001,2025-12-08,2026-01-29,발주
PO-000002103,FAC-001,2025-12-08,2026-01-29,발주
PO-000002104,FAC-001,2025-12-08,2026-01-29,발주
PO-000002105,FAC-001,2025-12-08,2026-01-29,발주
PO-000002106,FAC-001,2025-12-08,2026-01-29,발주
PO-000002107,FAC-001,2025-12-09,2026-01-30,발주
PO-000002108,FAC-001,2025-12-09,2026-01-30,발주
PO-000002109,FAC-001,2025-12-09,2026-01-30,발주
PO-000002110,FAC-001,2025-12-09,2026-01-30,발주
PO-000002111,FAC-001,2025-12-10,2026-01-31,발주
PO-000002112,FAC-001,2025-12-10,2026-01-31,발주
PO-000002113,FAC-001,2025-12-11,2026-02-01,발주
PO-000002114,FAC-001,2025-12-11,2026-02-01,발주
PO-000002115,FAC-001,2025-12-11,2026-02-01,발주
PO-000002116,FAC-001,2025-12-11,2026-02-01,발주
PO-000002117,FAC-001,2025-12-11,2026-02-01,발주
PO-000002118,FAC-001,2025-12-12,2026-02-02,발주
PO-000002119,FAC-001,2025-12-12,2026-02-02,발주
PO-000002120,FAC-001,2025-12-13,2026-02-03,발주
PO-000002121,FAC-001,2025-12-13,2026-02-03,발주
PO-000002122,FAC-001,2025-12-13,2026-02-03,발주
PO-000002123,FAC-001,2025-12-14,2026-02-04,발주
PO-000002124,FAC-001,2025-12-14,2026-02-04,발주
PO-000002125,FAC-001,2025-12-14,2026-02-04,발주
PO-000002126,FAC-001,2025-12-14,2026-02-04,발주
PO-000002127,FAC-001,2025-12-14,2026-02-04,발주
PO-000002128,FAC-001,2025-12-15,2026-02-05,발주
PO-000002129,FAC-001,2025-12-15,2026-02-05,발주
PO-000002130,FAC-001,2025-12-15,2026-02-05,발주
PO-000002131,FAC-001,2025-12-16,2026-02-06,발주
PO-000002132,FAC-001,2025-12-16,2026-02-06,발주
PO-000002133,FAC-001,2025-12-16,2026-02-06,발주
PO-000002134,FAC-001,2025-12-16,2026-02-06,발주
PO-000002135,FAC-001,2025-12-17,2026-02-07,발주
PO-000002136,FAC-001,2025-12-17,2026-02-07,발주
PO-000002137,FAC-001,2025-12-17,2026-02-07,발주
PO-000002138,FAC-001,2025-12-18,2026-02-08,발주
PO-000002139,FAC-001,2025-12-18,2026-02-08,발주
PO-000002140,FAC-001,2025-12-19,2026-02-09,발주
PO-000002141,FAC-001,2025-12-19,2026-02-09,발주
PO-000002142,FAC-001,2025-12-20,2026-02-10,발주
PO-000002143,FAC-001,2025-12-20,2026-02-10,발주
PO-000002144,FAC-001,2025-12-20,2026-02-10,발주
PO-000002145,FAC-001,2025-12-20,2026-02-10,발주
PO-000002146,FAC-001,2025-12-20,2026-02-10,발주
PO-000002147,FAC-001,2025-12-20,2026-02-10,발주
PO-000002148,FAC-001,2025-12-21,2026-02-11,발주
PO-000002149,FAC-001,2025-12-21,2026-02-11,발주
PO-000002150,FAC-001,2025-12-21,2026-02-11,발주
PO-000002151,FAC-001,2025-12-21,2026-02-11,발주
PO-000002152,FAC-001,2025-12-21,2026-02-11,발주
PO-000002153,FAC-001,2025-12-21,2026-02-11,발주
PO-000002154,FAC-001,2025-12-22,2026-02-12,발주
PO-000002155,FAC-001,2025-12-22,2026-02-12,발주
PO-000002156,FAC-001,2025-12-22,2026-02-12,발주
PO-000002157,FAC-001,2025-12-22,2026-02-12,발주
PO-000002158,FAC-001,2025-12-23,2026-02-13,발주
PO-000002159,FAC-001,2025-12-23,2026-02-13,발주
PO-000002160,FAC-001,2025-12-23,2026-02-13,발주
PO-000002161,FAC-001,2025-12-23,2026-02-13,발주
PO-000002162,FAC-001,2025-12-24,2026-02-14,발주
PO-000002163,FAC-001,2025-12-24,2026-02-14,발주
PO-000002164,FAC-001,2025-12-25,2026-02-15,발주
PO-000002165,FAC-001,2025-12-25,2026-02-15,발주
PO-000002166,FAC-001,2025-12-25,2026-02-15,발주
PO-000002167,FAC-001,2025-12-26,2026-02-16,발주
PO-000002168,FAC-001,2025-12-26,2026-02-16,발주
PO-000002169,FAC-001,2025-12-27,2026-02-17,발주
PO-000002170,FAC-001,2025-12-27,2026-02-17,발주
PO-000002171,FAC-001,2025-12-27,2026-02-17,발주
PO-000002172,FAC-001,2025-12-27,2026-02-17,발주
PO-000002173,FAC-001,2025-12-27,2026-02-17,발주
PO-000002174,FAC-001,2025-12-27,2026-02-17,발주
PO-000002175,FAC-001,2025-12-27,2026-02-17,발주
PO-000002176,FAC-001,2025-12-28,2026-02-18,발주
PO-000002177,FAC-001,2025-12-28,2026-02-18,발주
PO-000002178,FAC-001,2025-12-28,2026-02-18,발주
PO-000002179,FAC-001,2025-12-29,2026-02-19,발주
PO-000002180,FAC-001,2025-12-29,2026-02-19,발주
PO-000002181,FAC-001,2025-12-30,2026-02-20,발주
PO-000002182,FAC-001,2025-12-30,2026-02-20,발주
PO-000002183,FAC-001,2025-12-30,2026-02-20,발주
PO-000002184,FAC-001,2025-12-30,2026-02-20,발주
PO-000002185,FAC-001,2025-12-30,2026-02-20,발주
PO-000002186,FAC-001,2025-12-30,2026-02-20,발주
PO-000002187,FAC-001,2025-12-30,2026-02-20,발주
PO-000002188,FAC-001,2025-12-31,2026-02-21,발주
PO-000002189,FAC-001,2025-12-31,2026-02-21,발주
PO-000002190,FAC-001,2025-12-31,2026-02-21,발주
PO-000002191,FAC-001,2025-12-31,2026-02-21,발주
PO-000002192,FAC-001,2025-12-31,2026-02-21,발주
PO-000002193,FAC-001,2026-01-01,2026-02-22,발주
PO-000002194,FAC-001,2026-01-01,2026-02-22,발주
PO-000002195,FAC-001,2026-01-02,2026-02-23,발주
PO-000002196,FAC-001,2026-01-02,2026-02-23,발주
PO-000002197,FAC-001,2026-01-02,2026-02-23,발주
PO-000002198,FAC-001,2026-01-02,2026-02-23,발주
PO-000002199,FAC-001,2026-01-03,2026-02-24,발주
PO-000002200,FAC-001,2026-01-03,2026-02-24,발주
PO-000002201,FAC-001,2026-01-04,2026-02-25,발주
PO-000002202,FAC-001,2026-01-04,2026-02-25,발주
PO-000002203,FAC-001,2026-01-05,2026-02-26,발주
PO-000002204,FAC-001,2026-01-05,2026-02-26,발주
PO-000002205,FAC-001,2026-01-05,2026-02-26,발주
PO-000002206,FAC-001,2026-01-05,2026-02-26,발주
PO-000002207,FAC-001,2026-01-06,2026-02-27,발주
PO-000002208,FAC-001,2026-01-06,2026-02-27,발주
PO-000002209,FAC-001,2026-01-06,2026-02-27,발주
PO-000002210,FAC-001,2026-01-06,2026-02-27,발주
PO-000002211,FAC-001,2026-01-06,2026-02-27,발주
PO-000002212,FAC-001,2026-01-06,2026-02-27,발주
PO-000002213,FAC-001,2026-01-06,2026-02-27,발주
PO-000002214,FAC-001,2026-01-06,2026-02-27,발주
PO-000002215,FAC-001,2026-01-06,2026-02-27,발주
PO-000002216,FAC-001,2026-01-06,2026-02-27,발주
PO-000002217,FAC-001,2026-01-06,2026-02-27,발주
PO-000002218,FAC-001,2026-01-06,2026-02-27,발주
PO-000002219,FAC-001,2026-01-06,2026-02-27,발주
PO-000002220,FAC-001,2026-01-06,2026-02-27,발주
PO-000002221,FAC-001,2026-01-06,2026-02-27,발주
PO-000002222,FAC-001,2026-01-06,2026-02-27,발주
PO-000002223,FAC-001,2026-01-06,2026-02-27,발주
PO-000002224,FAC-001,2026-01-06,2026-02-27,발주
PO-000002225,FAC-001,2026-01-07,2026-02-28,발주
PO-000002226,FAC-001,2026-01-07,2026-02-28,발주
PO-000002227,FAC-001,2026-01-08,2026-03-01,발주
PO-000002228,FAC-001,2026-01-08,2026-03-01,발주
PO-000002229,FAC-001,2026-01-08,2026-03-01,발주
PO-000002230,FAC-001,2026-01-09,2026-03-02,발주
PO-000002231,FAC-001,2026-01-09,2026-03-02,발주
PO-000002232,FAC-001,2026-01-09,2026-03-02,발주
PO-000002233,FAC-001,2026-01-09,2026-03-02,발주
PO-000002234,FAC-001,2026-01-09,2026-03-02,발주
PO-000002235,FAC-001,2026-01-10,2026-03-03,발주
PO-000002236,FAC-001,2026-01-10,2026-03-03,발주
PO-000002237,FAC-001,2026-01-10,2026-03-03,발주
PO-000002238,FAC-001,2026-01-10,2026-03-03,발주
PO-000002239,FAC-001,2026-01-10,2026-03-03,발주
PO-000002240,FAC-001,2026-01-10,2026-03-03,발주
PO-000002241,FAC-001,2026-01-10,2026-03-03,발주
PO-000002242,FAC-001,2026-01-11,2026-03-04,발주
PO-000002243,FAC-001,2026-01-11,2026-03-04,발주
PO-000002244,FAC-001,2026-01-11,2026-03-04,발주
PO-000002245,FAC-001,2026-01-11,2026-03-04,발주
PO-000002246,FAC-001,2026-01-11,2026-03-04,발주
PO-000002247,FAC-001,2026-01-11,2026-03-04,발주
PO-000002248,FAC-001,2026-01-11,2026-03-04,발주
PO-000002249,FAC-001,2026-01-11,2026-03-04,발주
PO-000002250,FAC-001,2026-01-12,2026-03-05,발주
PO-000002251,FAC-001,2026-01-12,2026-03-05,발주
PO-000002252,FAC-001,2026-01-12,2026-03-05,발주
PO-000002253,FAC-001,2026-01-12,2026-03-05,발주
PO-000002254,FAC-001,2026-01-12,2026-03-05,발주
PO-000002255,FAC-001,2026-01-12,2026-03-05,발주
PO-000002256,FAC-001,2026-01-12,2026-03-05,발주
PO-000002257,FAC-001,2026-01-13,2026-03-06,발주
PO-000002258,FAC-001,2026-01-13,2026-03-06,발주
PO-000002259,FAC-001,2026-01-13,2026-03-06,발주
PO-000002260,FAC-001,2026-01-13,2026-03-06,발주
PO-000002261,FAC-001,2026-01-13,2026-03-06,발주
PO-000002262,FAC-001,2026-01-13,2026-03-06,발주
PO-000002263,FAC-001,2026-01-14,2026-03-07,발주
PO-000002264,FAC-001,2026-01-14,2026-03-07,발주
PO-000002265,FAC-001,2026-01-14,2026-03-07,발주
PO-000002266,FAC-001,2026-01-14,2026-03-07,발주
PO-000002267,FAC-001,2026-01-14,2026-03-07,발주
PO-000002268,FAC-001,2026-01-15,2026-03-08,발주
PO-000002269,FAC-001,2026-01-15,2026-03-08,발주
PO-000002270,FAC-001,2026-01-15,2026-03-08,발주
PO-000002271,FAC-001,2026-01-15,2026-03-08,발주
PO-000002272,FAC-001,2026-01-15,2026-03-08,발주
PO-000002273,FAC-001,2026-01-15,2026-03-08,발주
PO-000002274,FAC-001,2026-01-15,2026-03-08,발주
PO-000002275,FAC-001,2026-01-15,2026-03-08,발주
PO-000002276,FAC-001,2026-01-16,2026-03-09,발주
PO-000002277,FAC-001,2026-01-17,2026-03-10,발주
PO-000002278,FAC-001,2026-01-17,2026-03-10,발주
PO-000002279,FAC-001,2026-01-17,2026-03-10,발주
PO-000002280,FAC-001,2026-01-18,2026-03-11,발주
PO-000002281,FAC-001,2026-01-18,2026-03-11,발주
PO-000002282,FAC-001,2026-01-18,2026-03-11,발주
PO-000002283,FAC-001,2026-01-18,2026-03-11,발주
PO-000002284,FAC-001,2026-01-19,2026-03-12,발주
PO-000002285,FAC-001,2026-01-19,2026-03-12,발주
PO-000002286,FAC-001,2026-01-19,2026-03-12,발주
PO-000002287,FAC-001,2026-01-19,2026-03-12,발주
PO-000002288,FAC-001,2026-01-19,2026-03-12,발주
PO-000002289,FAC-001,2026-01-20,2026-03-13,발주
PO-000002290,FAC-001,2026-01-20,2026-03-13,발주
PO-000002291,FAC-001,2026-01-20,2026-03-13,발주
PO-000002292,FAC-001,2026-01-20,2026-03-13,발주
PO-000002293,FAC-001,2026-01-20,2026-03-13,발주
PO-000002294,FAC-001,2026-01-20,2026-03-13,발주
PO-000002295,FAC-001,2026-01-20,2026-03-13,발주
PO-000002296,FAC-001,2026-01-20,2026-03-13,발주
PO-000002297,FAC-001,2026-01-21,2026-03-14,발주
PO-000002298,FAC-001,2026-01-21,2026-03-14,발주
PO-000002299,FAC-001,2026-01-21,2026-03-14,발주
PO-000002300,FAC-001,2026-01-21,2026-03-14,발주
PO-000002301,FAC-001,2026-01-21,2026-03-14,발주
PO-000002302,FAC-001,2026-01-21,2026-03-14,발주
PO-000002303,FAC-001,2026-01-21,2026-03-14,발주
PO-000002304,FAC-001,2026-01-21,2026-03-14,발주
PO-000002305,FAC-001,2026-01-21,2026-03-14,발주
PO-000002306,FAC-001,2026-01-21,2026-03-14,발주
PO-000002307,FAC-001,2026-01-23,2026-03-16,발주
PO-000002308,FAC-001,2026-01-31,2026-03-24,발주
PO-000002309,FAC-001,2026-01-31,2026-03-24,발주
PO-000002310,FAC-001,2026-02-01,2026-03-25,발주
PO-000002311,FAC-001,2026-02-01,2026-03-25,발주
PO-000002312,FAC-001,2026-02-01,2026-03-25,발주
PO-000002313,FAC-001,2026-02-01,2026-03-25,발주
PO-000002314,FAC-001,2026-02-02,2026-03-26,발주
PO-000002315,FAC-001,2026-02-02,2026-03-26,발주
PO-000002316,FAC-001,2026-02-02,2026-03-26,발주
PO-000002317,FAC-001,2026-02-03,2026-03-27,발주
PO-000002318,FAC-001,2026-02-04,2026-03-28,발주
PO-000002319,FAC-001,2026-02-05,2026-03-29,발주
PO-000002320,FAC-001,2026-02-05,2026-03-29,발주
PO-000002321,FAC-001,2026-02-06,2026-03-30,발주
PO-000002322,FAC-001,2026-02-06,2026-03-30,발주
PO-000002323,FAC-001,2026-02-06,2026-03-30,발주
PO-000002324,FAC-001,2026-02-07,2026-03-31,발주
PO-000002325,FAC-001,2026-02-10,2026-04-03,발주
PO-000002326,FAC-001,2026-02-10,2026-04-03,발주
PO-000002327,FAC-001,2026-02-11,2026-04-04,발주
PO-000002328,FAC-001,2026-02-13,2026-04-06,발주
PO-000002329,FAC-001,2026-02-14,2026-04-07,발주
PO-000002330,FAC-001,2026-02-14,2026-04-07,발주
PO-000002331,FAC-001,2026-02-14,2026-04-07,발주
PO-000002332,FAC-001,2026-02-15,2026-04-08,발주
PO-000002333,FAC-001,2026-02-15,2026-04-08,발주
PO-000002334,FAC-001,2026-02-15,2026-04-08,발주
PO-000002335,FAC-001,2026-02-17,2026-04-10,발주
PO-000002336,FAC-001,2026-02-18,2026-04-11,발주
PO-000002337,FAC-001,2026-02-19,2026-04-12,발주
PO-000002338,FAC-001,2026-02-20,2026-04-13,발주
PO-000002339,FAC-001,2026-02-21,2026-04-14,발주
PO-000002340,FAC-001,2026-02-21,2026-04-14,발주
PO-000002341,FAC-001,2026-02-21,2026-04-14,발주
PO-000002342,FAC-001,2026-02-22,2026-04-15,발주
PO-000002343,FAC-001,2026-02-24,2026-04-17,발주
PO-000002344,FAC-001,2026-02-24,2026-04-17,발주
PO-000002345,FAC-001,2026-02-24,2026-04-17,발주
PO-000002346,FAC-001,2026-02-24,2026-04-17,발주
PO-000002347,FAC-001,2026-02-24,2026-04-17,발주
PO-000002348,FAC-001,2026-02-24,2026-04-17,발주
PO-000002349,FAC-001,2026-02-25,2026-04-18,발주
PO-000002350,FAC-001,2026-02-25,2026-04-18,발주
PO-000002351,FAC-001,2026-02-25,2026-04-18,발주
PO-000002352,FAC-001,2026-02-25,2026-04-18,발주
PO-000002353,FAC-001,2026-02-26,2026-04-19,발주
PO-000002354,FAC-001,2026-02-26,2026-04-19,발주
PO-000002355,FAC-001,2026-02-26,2026-04-19,발주
PO-000002356,FAC-001,2026-02-26,2026-04-19,발주
PO-000002357,FAC-001,2026-02-27,2026-04-20,발주
PO-000002358,FAC-001,2026-02-27,2026-04-20,발주
PO-000002359,FAC-001,2026-02-27,2026-04-20,발주
PO-000002360,FAC-001,2026-02-28,2026-04-21,발주
PO-000002361,FAC-001,2026-02-28,2026-04-21,발주
PO-000002362,FAC-001,2026-02-28,2026-04-21,발주
PO-000002363,FAC-001,2026-02-28,2026-04-21,발주
PO-000002364,FAC-001,2026-02-28,2026-04-21,발주
PO-000002365,FAC-001,2026-02-28,2026-04-21,발주
PO-000002366,FAC-001,2026-02-28,2026-04-21,발주
PO-000002367,FAC-001,2026-03-01,2026-04-22,발주
PO-000002368,FAC-001,2026-03-01,2026-04-22,발주
PO-000002369,FAC-001,2026-03-01,2026-04-22,발주
PO-000002370,FAC-001,2026-03-01,2026-04-22,발주
PO-000002371,FAC-001,2026-03-01,2026-04-22,발주
PO-000002372,FAC-001,2026-03-01,2026-04-22,발주
PO-000002373,FAC-001,2026-03-01,2026-04-22,발주
PO-000002374,FAC-001,2026-03-01,2026-04-22,발주
PO-000002375,FAC-001,2026-03-01,2026-04-22,발주
PO-000002376,FAC-001,2026-03-01,2026-04-22,발주
PO-000002377,FAC-001,2026-03-01,2026-04-22,발주
PO-000002378,FAC-001,2026-03-01,2026-04-22,발주
PO-000002379,FAC-001,2026-03-01,2026-04-22,발주
PO-000002380,FAC-001,2026-03-01,2026-04-22,발주
PO-000002381,FAC-001,2026-03-01,2026-04-22,발주
PO-000002382,FAC-001,2026-03-01,2026-04-22,발주
PO-000002383,FAC-001,2026-03-01,2026-04-22,발주
PO-000002384,FAC-001,2026-03-01,2026-04-22,발주
PO-000002385,FAC-001,2026-03-01,2026-04-22,발주
PO-000002386,FAC-001,2026-03-01,2026-04-22,발주
PO-000002387,FAC-001,2026-03-01,2026-04-22,발주
PO-000002388,FAC-001,2026-03-01,2026-04-22,발주
PO-000002389,FAC-001,2026-03-01,2026-04-22,발주
PO-000002390,FAC-001,2026-03-01,2026-04-22,발주
PO-000002391,FAC-001,2026-03-01,2026-04-22,발주
PO-000002392,FAC-001,2026-03-01,2026-04-22,발주
PO-000002393,FAC-001,2026-03-01,2026-04-22,발주
PO-000002394,FAC-001,2026-03-01,2026-04-22,발주
PO-000002395,FAC-001,2026-03-01,2026-04-22,발주
PO-000002396,FAC-001,2026-03-01,2026-04-22,발주
PO-000002397,FAC-001,2026-03-01,2026-04-22,발주
PO-000002398,FAC-001,2026-03-01,2026-04-22,발주
PO-000002399,FAC-001,2026-03-01,2026-04-22,발주
PO-000002400,FAC-001,2026-03-01,2026-04-22,발주
PO-000002401,FAC-001,2026-03-01,2026-04-22,발주
PO-000002402,FAC-001,2026-03-01,2026-04-22,발주
PO-000002403,FAC-001,2026-03-01,2026-04-22,발주
PO-000002404,FAC-001,2026-03-01,2026-04-22,발주
PO-000002405,FAC-001,2026-03-01,2026-04-22,발주
PO-000002406,FAC-001,2026-03-01,2026-04-22,발주
PO-000002407,FAC-001,2026-03-01,2026-04-22,발주
PO-000002408,FAC-001,2026-03-01,2026-04-22,발주
PO-000002409,FAC-001,2026-03-01,2026-04-22,발주
PO-000002410,FAC-001,2026-03-01,2026-04-22,발주
PO-000002411,FAC-001,2026-03-01,2026-04-22,발주
PO-000002412,FAC-001,2026-03-01,2026-04-22,발주
PO-000002413,FAC-001,2026-03-01,2026-04-22,발주
PO-000002414,FAC-001,2026-03-01,2026-04-22,발주
PO-000002415,FAC-001,2026-03-01,2026-04-22,발주
PO-000002416,FAC-001,2026-03-01,2026-04-22,발주
PO-000002417,FAC-001,2026-03-01,2026-04-22,발주
PO-000002418,FAC-001,2026-03-01,2026-04-22,발주
PO-000002419,FAC-001,2026-03-01,2026-04-22,발주
PO-000002420,FAC-001,2026-03-01,2026-04-22,발주
PO-000002421,FAC-001,2026-03-01,2026-04-22,발주
PO-000002422,FAC-001,2026-03-01,2026-04-22,발주
PO-000002423,FAC-001,2026-03-01,2026-04-22,발주
PO-000002424,FAC-001,2026-03-01,2026-04-22,발주
PO-000002425,FAC-001,2026-03-01,2026-04-22,발주
PO-000002426,FAC-001,2026-03-01,2026-04-22,발주
PO-000002427,FAC-001,2026-03-01,2026-04-22,발주
PO-000002428,FAC-001,2026-03-01,2026-04-22,발주
PO-000002429,FAC-001,2026-03-01,2026-04-22,발주
PO-000002430,FAC-001,2026-03-01,2026-04-22,발주
PO-000002431,FAC-001,2026-03-01,2026-04-22,발주
PO-000002432,FAC-001,2026-03-01,2026-04-22,발주
PO-000002433,FAC-001,2026-03-01,2026-04-22,발주
PO-000002434,FAC-001,2026-03-01,2026-04-22,발주
PO-000002435,FAC-001,2026-03-01,2026-04-22,발주
PO-000002436,FAC-001,2026-03-01,2026-04-22,발주
PO-000002437,FAC-001,2026-03-01,2026-04-22,발주
PO-000002438,FAC-001,2026-03-01,2026-04-22,발주
PO-000002439,FAC-001,2026-03-01,2026-04-22,발주
PO-000002440,FAC-001,2026-03-01,2026-04-22,발주
